"Serial"	"datetime"	"MachNo"	"MagazineNo"	"Curvature_1"	"Curvature_2"	"Tilt_1"	"Tilt_2"	"ProcNo"	"LotNo"
202203220703225	2022-04-11 17:31:27	"96"	7220220320153047	0.2	0.41	0.868954784	1.405689742	"13A"	"ax5"
202203220703300	2022-04-11 17:43:36	"95"	7220220320153047	0.32	0.18	2.761908697	1.683289443	"9A"	"ax5"
202203220703251	2022-04-11 17:46:46	"96"	7220220320153047	0.37	0.37	2.194945392	2.84000227	"10A"	"ax5"
202203220703276	2022-04-11 17:47:10	"96"	7220220320153047	0.14	0.43	1.433085495	1.061435384	"9A"	"ax5"
202203220703363	2022-04-11 17:47:56	"96"	7220220320153047	0.05	0.09	0.560839948	0.074426233	"15A"	"ax4"
202203220703335	2022-04-11 17:50:15	"93"	7220220320153047	0.22	0.47	2.573922133	2.092755394	"11A"	"ax3"
202203220703227	2022-04-11 17:53:15	"94"	7220220320153047	0.39	0.06	2.902269276	2.374417209	"9A"	"ax5"
202203220703229	2022-04-11 17:54:40	"96"	7220220320153047	0.02	0.47	1.5996022	1.798986636	"12A"	"ax3"
202203220703301	2022-04-11 17:54:51	"94"	7220220320153047	0.2	0.12	1.391035158	0.219550691	"12A"	"ax3"
202203220703362	2022-04-11 17:54:51	"93"	7220220320153047	0.18	0.47	3.027888074	1.169461143	"11A"	"ax5"
202203220703339	2022-04-11 18:02:02	"93"	7220220320153047	0.38	0.44	3.0949585	2.447557806	"9A"	"ax5"
202203220703264	2022-04-11 18:02:37	"94"	7220220320153047	0.09	0.35	0.818812575	0.4119667	"11A"	"ax5"
202203220703266	2022-04-11 18:08:32	"96"	7220220320153047	0.21	0.17	0.1101779	1.852373855	"10A"	"ax3"
202203220703314	2022-04-11 18:12:57	"96"	7220220320153047	0.15	0.39	2.079243429	1.256505946	"10A"	"ax4"
202203220703253	2022-04-11 18:13:16	"94"	7220220320153047	0.37	0.04	3.498064666	2.166206451	"10A"	"ax5"
202203220703240	2022-04-11 18:16:12	"96"	7220220320153047	0.17	0.17	1.700581987	0.92764864	"10A"	"ax5"
202203220703354	2022-04-11 18:16:23	"93"	7220220320153047	0.17	0.1	1.252452837	1.120825652	"16A"	"ax4"
202203220703228	2022-04-11 18:19:36	"93"	7220220320153047	0.38	0.77	3.052791626	2.110067814	"10A"	"ax4"
202203220703243	2022-04-11 18:20:16	"93"	7220220320153047	0.04	0.18	1.392880751	2.222808724	"10A"	"ax3"
202203220703326	2022-04-11 18:24:43	"95"	7220220320153047	0.04	0.13	0.29074368	0.418720782	"12A"	"ax3"
202203220703291	2022-04-11 18:33:05	"96"	7220220320153047	0.14	0.34	1.651647753	1.810066101	"12A"	"ax4"
202203220703299	2022-04-11 18:36:35	"96"	7220220320153047	0.15	0.44	3.897127418	3.598601236	"11A"	"ax5"
202203220703254	2022-04-11 18:36:51	"93"	7220220320153047	0.04	0.15	1.616805524	1.068918997	"9A"	"ax2"
202203220703302	2022-04-11 18:37:14	"96"	7220220320153047	0.04	0.37	0.227148225	0.527224043	"13A"	"ax4"
202203220703290	2022-04-11 18:38:29	"93"	7220220320153047	0.16	0.31	0.118260609	0.974980742	"12A"	"ax5"
202203220703348	2022-04-11 18:39:10	"96"	7220220320153047	0.29	0.05	2.329717136	1.701328125	"13A"	"ax3"
202203220703242	2022-04-11 18:39:49	"94"	7220220320153047	0.4	0.18	3.751484208	3.394714887	"14A"	"ax5"
202203220703352	2022-04-11 18:41:56	"95"	7220220320153047	0.01	0.06	0.781471057	0.891130499	"15A"	"ax4"
202203220703244	2022-04-11 18:45:49	"96"	7220220320153047	0.08	0.24	0.786075389	1.1833668	"10A"	"ax3"
202203220703277	2022-04-11 19:00:44	"95"	7220220320153047	0.2	0.25	2.978913958	1.95128737	"13A"	"ax3"
202203220703316	2022-04-11 19:03:34	"94"	7220220320153047	0.29	0.13	2.165948446	1.345734908	"14A"	"ax3"
202203220703327	2022-04-11 19:20:06	"94"	7220220320153047	0.27	0.48	2.238892631	1.403105917	"13A"	"ax4"
202203220703328	2022-04-11 19:20:45	"93"	7220220320153047	0.1	0.24	0.830807543	0.356847925	"11A"	"ax5"
202203220703279	2022-04-11 19:21:26	"93"	7220220320153047	0.17	0.3	0.893676001	1.606896767	"9A"	"ax5"
202203220703303	2022-04-11 19:23:17	"95"	7220220320153047	0.42	0.17	4.135071908	2.36092179	"11A"	"ax4"
202203220703278	2022-04-11 19:24:11	"94"	7220220320153047	0.01	0.23	0.34112827	3.149806452	"12A"	"ax5"
202203220703252	2022-04-11 19:25:28	"95"	7220220320153047	0.29	0.07	0.081337336	0.168864861	"11A"	"ax4"
202203220703338	2022-04-11 19:26:41	"94"	7220220320153047	0.37	0.46	3.308250311	1.293899059	"12A"	"ax3"
202203220703498	2022-04-11 19:28:24	"96"	7220220320152220	0.51	0.47	3.419131463	2.097802122	"15A"	"ax3"
202203220703230	2022-04-11 19:31:42	"95"	7220220320153047	0.08	0.16	0.437070801	0.733443141	"9A"	"ax5"
202203220703304	2022-04-11 19:34:56	"94"	7220220320153047	0.28	0.18	1.059564816	1.459501311	"9A"	"ax5"
202203220703256	2022-04-11 19:45:53	"95"	7220220320153047	0.53	0.35	2.140276363	4.960020509	"11A"	"ax5"
202203220703450	2022-04-11 19:46:24	"95"	7220220320153047	0.25	0.17	3.172339341	2.554966682	"14A"	"ax4"
202203220703315	2022-04-11 19:52:16	"95"	7220220320153047	0.21	0.09	1.169456134	0.566736506	"15A"	"ax3"
202203220703267	2022-04-11 20:09:09	"95"	7220220320153047	0.07	0.26	0.287037269	1.303180611	"12A"	"ax5"
202203220703497	2022-04-11 20:09:10	"93"	7220220320152220	0.2	0.48	2.44310773	1.909634059	"14A"	"ax3"
202203220703231	2022-04-11 20:28:16	"93"	7220220320153047	0.01	0.03	1.306884366	2.11109842	"13A"	"ax5"
202203220703350	2022-04-11 20:35:28	"93"	7220220320153047	0.05	0.32	0.664905076	0.661263849	"10A"	"ax5"
202203220703425	2022-04-11 20:38:02	"94"	7220220320153047	0.22	0.27	1.455664382	2.141730537	"11A"	"ax4"
202203220703402	2022-04-11 20:39:14	"94"	7220220320153047	0.18	0.45	2.720867706	2.418375778	"15A"	"ax4"
202203220703426	2022-04-11 20:41:29	"93"	7220220320153047	0.17	0	2.364923299	2.077052767	"11A"	"ax3"
202203220703449	2022-04-11 20:41:44	"96"	7220220320153047	0.06	0.2	0.577872443	0.061014448	"9A"	"ax5"
202203220703475	2022-04-11 20:42:38	"93"	7220220320152220	0.15	0.48	1.558293326	0.881169574	"11A"	"ax2"
202203220703292	2022-04-11 20:44:22	"95"	7220220320153047	0.25	0.23	2.323950431	2.713796326	"9A"	"ax5"
202203220703499	2022-04-11 20:49:22	"95"	7220220320152220	0.4	0.14	3.516075296	3.595001436	"12A"	"ax4"
202203220703377	2022-04-11 20:52:40	"93"	7220220320153047	0.05	0.06	0.676741962	0.068321136	"9A"	"ax2"
202203220703437	2022-04-11 20:54:52	"93"	7220220320153047	0.09	0.27	2.100881306	1.437472542	"16A"	"ax3"
202203220703379	2022-04-11 21:01:19	"95"	7220220320153047	0.32	0.21	3.453451703	1.712635748	"10A"	"ax4"
202203220703463	2022-04-11 21:07:19	"93"	7220220320152220	0.18	0.11	1.308365986	1.726247427	"15A"	"ax4"
202203220703351	2022-04-11 21:09:10	"96"	7220220320153047	0.07	0.44	2.025920509	0.536226523	"11A"	"ax5"
202203220703427	2022-04-11 21:13:05	"96"	7220220320153047	0.12	0.07	1.800956995	0.257891015	"14A"	"ax4"
202203220703414	2022-04-11 21:17:53	"93"	7220220320153047	0.24	0.44	2.452021628	2.193431292	"12A"	"ax4"
202203220703403	2022-04-11 21:18:16	"93"	7220220320153047	0.42	0.24	4.091416057	2.988115552	"11A"	"ax5"
202203220703413	2022-04-11 21:25:45	"95"	7220220320153047	0.69	0.79	1.795290468	6.987147697	"13A"	"ax3"
202203220703486	2022-04-11 21:27:47	"93"	7220220320152220	0.86	0.06	0.710606203	0.19008148	"11A"	"ax5"
202203220703255	2022-04-11 21:35:21	"96"	7220220320153047	0.17	0.37	0.547478881	0.295920397	"13A"	"ax2"
202203220703367	2022-04-11 21:37:34	"95"	7220220320153047	0.41	0.39	2.855050839	2.746540501	"13A"	"ax4"
202203220703438	2022-04-11 21:41:32	"96"	7220220320153047	0.1	0.31	0.341288096	0.864517899	"9A"	"ax4"
202203220703415	2022-04-11 21:43:44	"96"	7220220320153047	0.22	0.28	0.262535975	1.807739457	"15A"	"ax4"
202203220703473	2022-04-11 21:45:45	"95"	7220220320152220	0.14	0.23	1.203859404	0.71309334	"13A"	"ax5"
202203220703390	2022-04-11 21:58:45	"95"	7220220320153047	0.16	0.13	2.512194825	3.086104666	"10A"	"ax3"
202203220703474	2022-04-11 22:05:31	"94"	7220220320152220	0.01	0.17	1.294581639	0.849549411	"11A"	"ax5"
202203220703501	2022-04-11 22:06:18	"93"	7220220320152220	0.11	0.38	0.361992311	0.876157988	"10A"	"ax4"
202203220703428	2022-04-11 22:10:35	"95"	7220220320153047	0.54	0.76	2.722074859	3.388800131	"9A"	"ax2"
202203220703500	2022-04-11 22:16:14	"94"	7220220320152220	0.04	0.06	0.171283425	2.914224714	"8A"	"ax3"
202203220703366	2022-04-11 22:16:50	"96"	7220220320153047	0.13	0.2	1.002336667	0.021177792	"9A"	"ax2"
202203220703378	2022-04-11 22:20:49	"96"	7220220320153047	0.07	0.34	1.921530167	2.476719219	"9A"	"ax4"
202203220703485	2022-04-11 22:21:14	"94"	7220220320152220	0.15	0.49	2.66247767	2.529573349	"12A"	"ax5"
202203220703451	2022-04-11 22:21:35	"94"	7220220320153047	0.03	0.16	0.566424136	3.311838371	"10A"	"ax4"
202203220703380	2022-04-11 22:23:06	"94"	7220220320153047	0.03	0.31	0.071696076	1.08574346	"11A"	"ax5"
202203220703453	2022-04-11 22:30:04	"96"	7220220320153047	0.24	0.6	2.049399365	0.91899246	"9A"	"ax5"
202203220703487	2022-04-11 22:31:07	"96"	7220220320152220	0.35	0.35	3.729052287	2.72161359	"9A"	"ax5"
202203220703381	2022-04-11 22:34:09	"93"	7220220320153047	0.44	0.18	3.506244064	2.807018414	"12A"	"ax4"
202203220703404	2022-04-11 22:41:28	"96"	7220220320153047	0.23	0.29	1.099563581	1.153522603	"10A"	"ax5"
202203220703478	2022-04-11 22:51:31	"93"	7220220320152220	0.16	0.43	1.546875703	2.452333501	"12A"	"ax5"
202203220703462	2022-04-11 22:52:26	"94"	7220220320152220	0.1	0.41	1.031077354	2.257146579	"12A"	"ax5"
202203220703502	2022-04-11 22:53:31	"96"	7220220320152220	0.31	0.23	2.584928619	2.106516313	"10A"	"ax2"
202203220703464	2022-04-11 22:54:30	"96"	7220220320152220	0.35	0.25	1.428919713	2.974821721	"13A"	"ax4"
202203220703392	2022-04-11 22:58:34	"93"	7220220320153047	0.26	0.51	1.64388995	1.598394172	"11A"	"ax2"
202203220703406	2022-04-11 22:59:18	"94"	7220220320153047	0.19	0.01	1.122658124	0.062500598	"13A"	"ax5"
202203220703416	2022-04-11 23:00:01	"95"	7220220320153047	0.23	0.37	2.273120008	0.878717581	"10A"	"ax4"
202203220703430	2022-04-11 23:07:15	"96"	7220220320153047	0.35	0.31	1.551187266	3.495408649	"11A"	"ax3"
202203220703439	2022-04-11 23:08:31	"95"	7220220320153047	0.01	0.08	1.10373941	2.618642544	"8A"	"ax5"
202203220703440	2022-04-11 23:09:18	"94"	7220220320153047	0.18	0.13	1.33537882	0.159618181	"10A"	"ax4"
202203220703490	2022-04-11 23:10:04	"93"	7220220320152220	0.16	0.58	2.168332873	1.609146309	"9A"	"ax5"
202203220703391	2022-04-11 23:14:30	"94"	7220220320153047	0.36	0.4	3.376381125	3.034140082	"12A"	"ax5"
202203220703442	2022-04-11 23:17:23	"96"	7220220320153047	0	0.04	1.513528792	0.236954158	"10A"	"ax2"
202203220703465	2022-04-11 23:21:36	"95"	7220220320152220	0.18	0.28	0.669467	1.877201393	"12A"	"ax4"
202203220703489	2022-04-11 23:23:01	"94"	7220220320152220	0.05	0.01	0.308656495	0.833163199	"11A"	"ax5"
202203220703441	2022-04-11 23:25:50	"93"	7220220320153047	0.13	0.28	3.298070583	2.659198683	"13A"	"ax4"
202203220703476	2022-04-11 23:36:14	"96"	7220220320152220	0.12	0.29	1.604766604	1.58596655	"10A"	"ax4"
202203220703429	2022-04-11 23:40:13	"94"	7220220320153047	0.17	0.37	0.155348507	0.833022364	"11A"	"ax4"
202203220703394	2022-04-11 23:42:44	"95"	7220220320153047	0.33	0.49	3.357305629	2.917976795	"12A"	"ax5"
202203220703418	2022-04-11 23:43:15	"93"	7220220320153047	0.13	0.05	1.137235568	2.200869788	"11A"	"ax3"
202203220703466	2022-04-11 23:44:34	"94"	7220220320152220	0.1	0.4	1.674369827	0.896691594	"12A"	"ax5"
202203220703456	2022-04-11 23:46:17	"93"	7220220320153047	0.25	0.34	1.789998409	1.321511288	"14A"	"ax4"
202203220703393	2022-04-11 23:47:10	"96"	7220220320153047	0.23	0.21	0.970974303	2.402077008	"11A"	"ax4"
202203220703405	2022-04-11 23:53:45	"95"	7220220320153047	0.1	0.27	1.289485452	1.648272162	"12A"	"ax3"
202203220703504	2022-04-12 00:31:47	"94"	7220220320152220	0.19	0.35	0.533386759	0.358757018	"14A"	"ax5"
202203220703503	2022-04-12 00:50:20	"95"	7220220320152220	0.12	0.59	0.932440272	0.505607677	"13A"	"ax3"
202203220703369	2022-04-12 00:51:53	"93"	7220220320153047	0.24	0.44	3.473889842	3.126167791	"9A"	"ax4"
202203220703454	2022-04-12 00:53:47	"95"	7220220320153047	0.47	0.17	1.420132894	2.866114755	"10A"	"ax3"
202203220703488	2022-04-12 00:53:47	"95"	7220220320152220	0.04	0.11	0.135777601	0.165300966	"11A"	"ax5"
202203220703491	2022-04-12 00:54:09	"96"	7220220320152220	0.23	0.18	1.489913306	1.008269833	"11A"	"ax4"
202203220703455	2022-04-12 01:02:55	"94"	7220220320153047	0.24	0.15	4.000814546	2.094378812	"11A"	"ax5"
202203220703457	2022-04-12 01:14:09	"93"	7220220320153047	0.31	0.18	1.976550018	2.020836727	"15A"	"ax3"
202203220703407	2022-04-12 01:15:19	"93"	7220220320153047	0.2	0.52	1.845801342	0.980308752	"10A"	"ax5"
202203220703382	2022-04-12 01:15:30	"95"	7220220320153047	0.2	0.13	0.201467969	0.204251143	"16A"	"ax4"
202203220703505	2022-04-12 01:15:39	"93"	7220220320152220	0.22	0.22	2.880256715	1.469526797	"9A"	"ax5"
202203220703368	2022-04-12 01:16:37	"94"	7220220320153047	0.38	0.17	4.327787626	2.992354412	"12A"	"ax5"
202203220703433	2022-04-12 01:16:55	"93"	7220220320153047	0.27	0.32	0.742583171	2.678790997	"10A"	"ax2"
202203220703395	2022-04-12 01:17:20	"94"	7220220320153047	0.17	0.01	0.627145033	0.574202308	"10A"	"ax3"
202203220703384	2022-04-12 01:17:35	"93"	7220220320153047	2.52	0.31	1.195822388	5.685457914	"11A"	"ax5"
202203220703467	2022-04-12 01:26:07	"93"	7220220320152220	0.87	0.05	0.708504586	0.198469633	"11A"	"ax3"
202203220703417	2022-04-12 01:27:39	"94"	7220220320153047	0.05	0.03	0.930275512	0.55591362	"12A"	"ax4"
202203220703409	2022-04-12 01:29:12	"95"	7220220320153047	0.26	0.39	1.231326456	1.969783408	"10A"	"ax5"
202203220703445	2022-04-12 01:32:45	"93"	7220220320153047	0.23	0.4	1.218896632	0.883062117	"10A"	"ax5"
202203220703492	2022-04-12 01:32:45	"95"	7220220320152220	0.29	0.24	4.200962141	1.814370802	"10A"	"ax5"
202203220703419	2022-04-12 01:34:48	"96"	7220220320153047	0.18	0.31	1.86260918	1.142027251	"15A"	"ax3"
202203220703370	2022-04-12 01:36:20	"96"	7220220320153047	0.21	0.34	0.516607483	1.557248349	"13A"	"ax3"
202203220703444	2022-04-12 01:42:22	"93"	7220220320153047	0.44	0.58	4.134265835	2.50837035	"15A"	"ax4"
202203220703469	2022-04-12 01:48:25	"95"	7220220320152220	0.01	0.08	1.425524069	2.111426514	"14A"	"ax4"
202203220703479	2022-04-12 01:55:12	"96"	7220220320152220	0.27	0.71	1.063857394	5.033444218	"11A"	"ax4"
202203220703396	2022-04-12 01:56:32	"93"	7220220320153047	0.88	0.06	0.712817698	0.201766267	"12A"	"ax4"
202203220703468	2022-04-12 01:57:06	"96"	7220220320152220	0.09	0.38	2.656078403	2.66293453	"10A"	"ax4"
202203220703397	2022-04-12 01:57:47	"96"	7220220320153047	0.1	0.02	0.489977237	2.647195641	"12A"	"ax4"
202203220703432	2022-04-12 02:03:41	"94"	7220220320153047	0.13	0.43	1.224158418	0.054206419	"9A"	"ax4"
202203220703421	2022-04-12 02:06:03	"94"	7220220320153047	0.21	0.48	0.187083857	1.569601839	"11A"	"ax4"
202203220703383	2022-04-12 02:08:44	"94"	7220220320153047	0.31	0.13	3.865730198	3.034071064	"10A"	"ax5"
202203220703408	2022-04-12 02:12:48	"96"	7220220320153047	0.37	0.21	3.557539902	2.749413741	"14A"	"ax4"
202203220703506	2022-04-12 02:12:50	"96"	7220220320152220	0.07	0.2	0.734001327	0.188244038	"8A"	"ax5"
202203220703507	2022-04-12 02:13:13	"95"	7220220320152220	0.12	0.26	0.889129586	1.138650046	"12A"	"ax5"
202203220703481	2022-04-12 02:17:27	"94"	7220220320152220	0.27	0.19	3.27828565	1.659705956	"9A"	"ax5"
202203220703459	2022-04-12 02:19:06	"96"	7220220320153047	0.4	0.23	2.629572241	2.906096427	"10A"	"ax5"
202203220703435	2022-04-12 02:19:20	"95"	7220220320153047	0.19	0.4	1.027716683	1.013551105	"10A"	"ax5"
202203220703458	2022-04-12 02:20:26	"93"	7220220320153047	0.09	0.14	0.7842667	1.836119825	"15A"	"ax4"
202203220703372	2022-04-12 02:21:38	"94"	7220220320153047	0.23	0.55	1.747591296	2.171037625	"10A"	"ax5"
202203220703385	2022-04-12 02:23:45	"96"	7220220320153047	0.46	0.36	4.587165055	2.562463217	"12A"	"ax5"
202203220703410	2022-04-12 02:23:53	"94"	7220220320153047	0.13	0.29	2.287952155	2.129614723	"10A"	"ax5"
202203220703371	2022-04-12 02:25:23	"95"	7220220320153047	0.25	0.16	0.435098303	0.110721232	"11A"	"ax5"
202203220703508	2022-04-12 02:28:34	"94"	7220220320152220	0.15	0.35	2.456510211	0.939080791	"10A"	"ax5"
202203220703494	2022-04-12 02:29:46	"96"	7220220320152220	0.52	0.44	2.618170686	2.245582612	"11A"	"ax2"
202203220703434	2022-04-12 02:37:48	"96"	7220220320153047	0.04	0.08	0.844111527	1.134854305	"13A"	"ax4"
202203220703460	2022-04-12 02:41:03	"93"	7220220320153047	0.31	0.31	0.755774885	1.921437828	"11A"	"ax5"
202203220703420	2022-04-12 02:46:32	"95"	7220220320153047	0.24	0.38	1.185391791	1.097394529	"11A"	"ax5"
202203220703446	2022-04-12 02:48:40	"95"	7220220320153047	0.15	0.12	3.423513427	1.854383339	"9A"	"ax4"
202203220703398	2022-04-12 02:54:25	"94"	7220220320153047	0.35	0.31	1.448665667	0.768508338	"12A"	"ax3"
202203220703470	2022-04-12 02:54:48	"94"	7220220320152220	0.07	0.33	0.713077293	0.834320026	"12A"	"ax4"
202203220703496	2022-04-12 02:55:58	"94"	7220220320152220	0.36	0.46	3.53802295	1.749332633	"10A"	"ax5"
202203220703495	2022-04-12 02:57:25	"95"	7220220320152220	0.1	0.14	2.725790827	2.086036397	"12A"	"ax2"
202203220703482	2022-04-12 02:58:47	"93"	7220220320152220	0.13	0.46	1.201387778	0.553856035	"12A"	"ax4"
202203220703448	2022-04-12 02:59:08	"93"	7220220320153047	0.26	0.29	2.118991083	1.751641103	"13A"	"ax4"
202203220703387	2022-04-12 03:01:48	"94"	7220220320153047	0.3	0.33	2.792610703	3.223254712	"15A"	"ax3"
202203220703483	2022-04-12 03:12:46	"96"	7220220320152220	0.15	0.03	1.800702628	0.23314628	"13A"	"ax2"
202203220703424	2022-04-12 03:16:20	"95"	7220220320153047	0.14	0.02	0.316182962	0.87599291	"11A"	"ax5"
202203220703412	2022-04-12 03:19:35	"96"	7220220320153047	0.29	0.61	1.602326994	2.589811833	"15A"	"ax5"
202203220703447	2022-04-12 03:20:49	"94"	7220220320153047	0.16	0.25	2.60065732	1.630570215	"14A"	"ax3"
202203220703399	2022-04-12 03:24:18	"93"	7220220320153047	0.46	0.09	3.192227979	3.72865097	"16A"	"ax4"
202203220703386	2022-04-12 03:28:50	"95"	7220220320153047	0.06	0.1	0.253681498	0.653196167	"12A"	"ax3"
202203220703484	2022-04-12 03:32:53	"95"	7220220320152220	0.08	0.26	1.040601317	0.927983988	"14A"	"ax4"
202203220703423	2022-04-12 03:36:06	"96"	7220220320153047	0.22	0.17	3.252207576	1.70072583	"12A"	"ax2"
202203220703643	2022-04-12 03:42:31	"93"	7220220320152220	0.48	0.19	2.441204704	3.380557115	"13A"	"ax4"
202203220703595	2022-04-12 03:43:53	"96"	7220220320152220	0.23	0.39	1.715669638	1.087408234	"12A"	"ax3"
202203220703388	2022-04-12 03:44:49	"93"	7220220320153047	0.1	0.03	0.163492287	0.109217258	"10A"	"ax5"
202203220703619	2022-04-12 03:46:18	"95"	7220220320152220	0.68	0.43	0.148824112	7.077457701	"8A"	"ax4"
202203220703546	2022-04-12 03:47:50	"96"	7220220320152220	0.88	0.05	0.703902087	0.189722761	"10A"	"ax2"
202203220703375	2022-04-12 03:53:55	"95"	7220220320153047	0	0.37	1.522142387	1.01195109	"10A"	"ax2"
202203220703594	2022-04-12 03:55:07	"93"	7220220320152220	0.02	0.09	0.286348332	0.522888114	"11A"	"ax5"
202203220703471	2022-04-12 03:56:28	"93"	7220220320152220	0.13	0.54	0.635947987	0.330158299	"10A"	"ax5"
202203220703547	2022-04-12 03:58:10	"95"	7220220320152220	0.52	0.31	2.74127771	2.09065141	"12A"	"ax5"
202203220703570	2022-04-12 04:00:41	"95"	7220220320152220	0.04	0.22	0.810720668	0.866805067	"13A"	"ax3"
202203220703606	2022-04-12 04:02:05	"96"	7220220320152220	0.2	0.41	0.438131019	1.677580226	"14A"	"ax4"
202203220703472	2022-04-12 04:02:24	"96"	7220220320152220	0.23	0.42	0.981399418	1.897418587	"14A"	"ax5"
202203220703596	2022-04-12 04:03:45	"95"	7220220320152220	0.36	0.11	2.923110445	2.383407812	"14A"	"ax4"
202203220703522	2022-04-12 04:04:32	"94"	7220220320152220	0.18	0.26	2.684528451	1.408806548	"11A"	"ax5"
202203220703572	2022-04-12 04:06:34	"93"	7220220320152220	0.12	0.38	0.218421899	1.36267212	"9A"	"ax5"
202203220703376	2022-04-12 04:10:36	"94"	7220220320153047	0.55	0.61	4.414228777	2.334421993	"13A"	"ax3"
202203220703533	2022-04-12 04:12:30	"94"	7220220320152220	0.11	0.2	2.466519061	2.170002714	"10A"	"ax5"
202203220703521	2022-04-12 04:12:30	"95"	7220220320152220	0.13	0.26	0.617900766	0.019452843	"10A"	"ax2"
202203220703631	2022-04-12 04:16:22	"94"	7220220320152220	0.23	0.3	1.845958397	1.764387202	"11A"	"ax2"
202203220703582	2022-04-12 04:16:56	"94"	7220220320152220	0.24	0.35	3.261533596	2.45269267	"13A"	"ax3"
202203220703632	2022-04-12 04:36:17	"93"	7220220320152220	0.1	0.14	2.218553524	1.088275484	"10A"	"ax5"
202203220703560	2022-04-12 04:37:37	"93"	7220220320152220	0.2	0.41	1.053469898	0.114820474	"8A"	"ax4"
202203220703558	2022-04-12 04:37:59	"95"	7220220320152220	0.18	0.41	0.071933875	0.925701685	"11A"	"ax5"
202203220703584	2022-04-12 04:41:34	"96"	7220220320152220	0.48	0.3	3.063547621	4.428800645	"13A"	"ax5"
202203220703511	2022-04-12 04:52:21	"93"	7220220320152220	0.47	0.16	2.688203166	2.204521196	"13A"	"ax4"
202203220703559	2022-04-12 04:53:06	"94"	7220220320152220	0.12	0.28	0.575194533	0.485448608	"9A"	"ax2"
202203220703548	2022-04-12 04:57:47	"94"	7220220320152220	0.12	0.09	0.528259641	0.762460615	"13A"	"ax4"
202203220703645	2022-04-12 05:02:16	"95"	7220220320152220	0.31	0.48	2.402717162	2.601016652	"9A"	"ax5"
202203220703534	2022-04-12 05:02:28	"93"	7220220320152220	0.28	0.27	4.644542685	1.922049888	"11A"	"ax5"
202203220703510	2022-04-12 05:02:31	"94"	7220220320152220	0.05	0.17	0.188176952	0.72320536	"13A"	"ax3"
202203220703598	2022-04-12 05:02:54	"93"	7220220320152220	0.06	0.38	0.687410933	1.106906649	"13A"	"ax3"
202203220703646	2022-04-12 05:03:22	"94"	7220220320152220	0.5	0.71	6.157617729	5.285026858	"12A"	"ax4"
202203220703549	2022-04-12 05:13:37	"93"	7220220320152220	0.1	0.19	2.586124565	2.334262755	"12A"	"ax2"
202203220703573	2022-04-12 05:18:26	"96"	7220220320152220	0.17	0.02	0.484559869	1.165551136	"11A"	"ax2"
202203220703525	2022-04-12 05:21:44	"95"	7220220320152220	0.09	0.1	0.492641499	0.693147707	"11A"	"ax2"
202203220703535	2022-04-12 05:23:42	"96"	7220220320152220	0.35	0.53	3.024905995	1.492774109	"13A"	"ax4"
202203220703623	2022-04-12 05:29:42	"94"	7220220320152220	0.27	0.05	1.858527812	2.575202221	"10A"	"ax5"
202203220703524	2022-04-12 05:35:27	"96"	7220220320152220	0.28	0.29	0.915644963	1.095495519	"15A"	"ax3"
202203220703550	2022-04-12 05:39:40	"96"	7220220320152220	0.12	0.13	1.735691029	0.598823363	"9A"	"ax5"
202203220703536	2022-04-12 05:50:11	"95"	7220220320152220	0.24	0.48	2.278594298	2.905753066	"10A"	"ax5"
202203220703561	2022-04-12 05:50:57	"96"	7220220320152220	0.36	0.02	2.449725472	2.085648061	"11A"	"ax5"
202203220703618	2022-04-12 05:58:55	"96"	7220220320152220	0.33	0.29	0.785903087	1.710205483	"10A"	"ax4"
202203220703635	2022-04-12 06:07:46	"94"	7220220320152220	0.04	0.32	0.999131836	0.832185287	"12A"	"ax5"
202203220703634	2022-04-12 06:12:26	"95"	7220220320152220	0.22	0.57	2.203120227	1.043162191	"15A"	"ax3"
202203220703571	2022-04-12 07:23:42	"94"	7220220320152220	0.41	0.2	4.645886478	2.374597594	"11A"	"ax2"
202203220703630	2022-04-12 07:25:25	"95"	7220220320152220	0.15	0.02	1.155836525	0.655257286	"13A"	"ax3"
202203220703644	2022-04-12 07:26:26	"96"	7220220320152220	0.36	0.41	3.032272189	1.886387348	"10A"	"ax5"
202203220703622	2022-04-12 07:27:57	"95"	7220220320152220	0.23	0.26	1.958211565	0.966755266	"9A"	"ax5"
202203220703551	2022-04-12 07:43:39	"95"	7220220320152220	0.47	0.3	3.447515596	1.473638124	"11A"	"ax4"
202203220703620	2022-04-12 07:52:42	"94"	7220220320152220	0.14	0.35	2.171169876	1.512834362	"12A"	"ax4"
202203220703597	2022-04-12 07:58:01	"94"	7220220320152220	0.24	0.34	0.255836484	2.290695396	"9A"	"ax2"
202203220703586	2022-04-12 08:07:46	"94"	7220220320152220	0.33	0.2	2.314908455	1.420303289	"9A"	"ax2"
202203220703538	2022-04-12 08:14:51	"93"	7220220320152220	0.23	0.11	3.517060523	3.286934952	"14A"	"ax4"
202203220703575	2022-04-12 08:15:27	"93"	7220220320152220	0.34	0.27	2.687151818	1.660840526	"10A"	"ax5"
202203220703611	2022-04-12 08:20:48	"95"	7220220320152220	0.06	0.27	0.043718969	1.276863171	"15A"	"ax4"
202203220703537	2022-04-12 08:20:51	"94"	7220220320152220	0.5	0.36	4.781422883	2.627323797	"11A"	"ax5"
202203220703600	2022-04-12 08:23:50	"95"	7220220320152220	0.08	0.16	2.74053011	2.239762551	"15A"	"ax3"
