datetime	product_no	lot_no	serial_no	judgement	logstring
2024-05-27T01:40:57	pn4063	8047	DNpn40630524162	OK	02,DNpn40630524162_inspection_image.bmp,
2024-05-28T01:51:13	pn4063	8047	DNpn40630524522	NG	02,DNpn40630524522_inspection_image.bmp,Crack,640,465,Scratch,475,442,Dust,343,381
2024-05-25T18:27:28	pn4063	8047	DNpn40630524812	NG	02,DNpn40630524812_inspection_image.bmp,Dust,467,313,Dust,632,285
2024-05-26T05:15:09	pn4063	8047	DNpn40630524687	NG	02,DNpn40630524687_inspection_image.bmp,Dust,657,348
2024-05-25T14:45:32	pn4063	8047	DNpn40630524401	OK	02,DNpn40630524401_inspection_image.bmp,
2024-05-26T12:30:17	pn4063	8047	DNpn40630524803	NG	02,DNpn40630524803_inspection_image.bmp,Scratch,331,448
2024-05-24T15:07:01	pn4063	8047	DNpn40630524726	NG	02,DNpn40630524726_inspection_image.bmp,Dent,536,298,Scratch,270,418,Dust,833,315,Dent,539,457,Dust,831,362
2024-05-26T05:40:56	pn4063	8047	DNpn40630524692	OK	02,DNpn40630524692_inspection_image.bmp,
2024-05-27T07:40:44	pn4063	8047	DNpn40630524361	OK	02,DNpn40630524361_inspection_image.bmp,
2024-05-26T08:23:53	pn4063	8047	DNpn40630524542	OK	02,DNpn40630524542_inspection_image.bmp,
2024-05-28T04:16:52	pn4063	8047	DNpn40630524382	OK	02,DNpn40630524382_inspection_image.bmp,
2024-05-25T14:04:08	pn4063	8047	DNpn40630524354	OK	02,DNpn40630524354_inspection_image.bmp,
2024-05-26T21:15:16	pn4063	8047	DNpn40630524309	OK	02,DNpn40630524309_inspection_image.bmp,
2024-05-26T12:30:20	pn4063	8047	DNpn40630524299	OK	02,DNpn40630524299_inspection_image.bmp,
2024-05-25T11:43:13	pn4063	8047	DNpn40630524231	NG	02,DNpn40630524231_inspection_image.bmp,Crack,334,412,Dust,709,340,Crack,286,339,Scratch,836,411
2024-05-24T21:59:52	pn4063	8047	DNpn40630524946	NG	02,DNpn40630524946_inspection_image.bmp,Dent,545,414,Crack,722,438
2024-05-27T23:40:29	pn4063	8047	DNpn40630524490	OK	02,DNpn40630524490_inspection_image.bmp,
2024-05-25T01:58:54	pn4063	8047	DNpn40630524783	OK	02,DNpn40630524783_inspection_image.bmp,
2024-05-25T12:19:43	pn4063	8047	DNpn40630524874	OK	02,DNpn40630524874_inspection_image.bmp,
2024-05-27T10:34:48	pn4063	8047	DNpn40630524095	OK	02,DNpn40630524095_inspection_image.bmp,
2024-05-26T04:19:00	pn4063	8047	DNpn40630524746	NG	02,DNpn40630524746_inspection_image.bmp,Dust,543,408
2024-05-25T20:15:27	pn4063	8047	DNpn40630524937	OK	02,DNpn40630524937_inspection_image.bmp,
2024-05-24T16:43:26	pn4063	8047	DNpn40630524625	NG	02,DNpn40630524625_inspection_image.bmp,Dent,583,176,Dust,614,488,Crack,484,283
2024-05-26T22:28:40	pn4063	8047	DNpn40630524110	NG	02,DNpn40630524110_inspection_image.bmp,Dust,796,433,Crack,413,391
2024-05-26T11:10:20	pn4063	8047	DNpn40630524819	NG	02,DNpn40630524819_inspection_image.bmp,Dent,629,478,Dust,422,288,Dust,138,393
2024-05-24T15:56:36	pn4063	8047	DNpn40630524414	OK	02,DNpn40630524414_inspection_image.bmp,
2024-05-27T22:56:38	pn4063	8047	DNpn40630524073	OK	02,DNpn40630524073_inspection_image.bmp,
2024-05-24T14:45:30	pn4063	8047	DNpn40630524454	NG	02,DNpn40630524454_inspection_image.bmp,Scratch,296,311,Crack,593,279,Dent,560,485,Dent,818,395,Crack,514,374,Scratch,513,365
2024-05-24T15:07:15	pn4063	8047	DNpn40630524550		
2024-05-26T06:09:11	pn4063	8047	DNpn40630524670		
2024-05-26T15:31:51	pn4063	8047	DNpn40630524070	NG	02,DNpn40630524070_inspection_image.bmp,Scratch,622,424,Dent,589,161
2024-05-27T14:32:32	pn4063	8047	DNpn40630524105	OK	02,DNpn40630524105_inspection_image.bmp,
2024-05-24T18:13:35	pn4063	8047	DNpn40630524298	OK	02,DNpn40630524298_inspection_image.bmp,
2024-05-27T14:28:26	pn4063	8047	DNpn40630524118	OK	02,DNpn40630524118_inspection_image.bmp,
2024-05-26T22:47:09	pn4063	8047	DNpn40630524393	NG	02,DNpn40630524393_inspection_image.bmp,Dust,685,391,Scratch,578,218,Scratch,607,325
2024-05-27T01:31:35	pn4063	8047	DNpn40630524958	OK	02,DNpn40630524958_inspection_image.bmp,
2024-05-27T13:20:52	pn4063	8047	DNpn40630524609	OK	02,DNpn40630524609_inspection_image.bmp,
2024-05-24T18:14:03	pn4063	8047	DNpn40630524563	NG	02,DNpn40630524563_inspection_image.bmp,Dust,511,465,Dent,424,394,Crack,214,310
2024-05-27T06:46:25	pn4063	8047	DNpn40630524732	OK	02,DNpn40630524732_inspection_image.bmp,
2024-05-26T18:37:36	pn4063	8047	DNpn40630524322		
2024-05-28T08:16:49	pn4063	8047	DNpn40630524811	NG	02,DNpn40630524811_inspection_image.bmp,Crack,415,309,Dust,906,342
2024-05-26T00:19:41	pn4063	8047	DNpn40630524969	NG	02,DNpn40630524969_inspection_image.bmp,Dent,561,585
2024-05-24T14:05:34	pn4063	8047	DNpn40630524765	NG	02,DNpn40630524765_inspection_image.bmp,Scratch,159,298,Dent,372,364,Dent,339,339,Scratch,288,288
2024-05-28T10:16:06	pn4063	8047	DNpn40630524831	OK	02,DNpn40630524831_inspection_image.bmp,
2024-05-27T06:09:46	pn4063	8047	DNpn40630524647	NG	02,DNpn40630524647_inspection_image.bmp,Dust,576,569
2024-05-24T18:16:35	pn4063	8047	DNpn40630524229	NG	02,DNpn40630524229_inspection_image.bmp,Crack,758,460,Dust,822,332
2024-05-25T17:50:53	pn4063	8047	DNpn40630524019	OK	02,DNpn40630524019_inspection_image.bmp,
2024-05-27T14:44:23	pn4063	8047	DNpn40630524598	OK	02,DNpn40630524598_inspection_image.bmp,
2024-05-28T08:12:56	pn4063	8047	DNpn40630524792	NG	02,DNpn40630524792_inspection_image.bmp,Crack,176,334,Dent,426,284
2024-05-26T14:40:31	pn4063	8047	DNpn40630524479	NG	02,DNpn40630524479_inspection_image.bmp,Dust,151,378
2024-05-24T13:39:47	pn4063	8047	DNpn40630524683	NG	02,DNpn40630524683_inspection_image.bmp,Crack,720,424,Dent,194,343
2024-05-25T01:54:18	pn4063	8047	DNpn40630524709	OK	02,DNpn40630524709_inspection_image.bmp,
2024-05-27T01:21:04	pn4063	8047	DNpn40630524208	OK	02,DNpn40630524208_inspection_image.bmp,
2024-05-27T18:54:31	pn4063	8047	DNpn40630524350	OK	02,DNpn40630524350_inspection_image.bmp,
2024-05-25T10:31:11	pn4063	8047	DNpn40630524669	NG	02,DNpn40630524669_inspection_image.bmp,Crack,424,313
2024-05-25T12:01:19	pn4063	8047	DNpn40630524001	NG	02,DNpn40630524001_inspection_image.bmp,Scratch,397,364
2024-05-27T20:04:35	pn4063	8047	DNpn40630524272	OK	02,DNpn40630524272_inspection_image.bmp,
2024-05-25T13:08:25	pn4063	8047	DNpn40630524568	NG	02,DNpn40630524568_inspection_image.bmp,Dust,288,448,Dust,280,450,Scratch,457,294
2024-05-24T19:16:10	pn4063	8047	DNpn40630524314	OK	02,DNpn40630524314_inspection_image.bmp,
2024-05-26T14:39:20	pn4063	8047	DNpn40630524846	NG	02,DNpn40630524846_inspection_image.bmp,Crack,633,485,Dust,257,370,Crack,548,293,Crack,238,435
2024-05-27T13:53:28	pn4063	8047	DNpn40630524519	OK	02,DNpn40630524519_inspection_image.bmp,
2024-05-28T11:30:30	pn4063	8047	DNpn40630524633	OK	02,DNpn40630524633_inspection_image.bmp,
2024-05-28T04:59:24	pn4063	8047	DNpn40630524281	OK	02,DNpn40630524281_inspection_image.bmp,
2024-05-25T12:39:14	pn4063	8047	DNpn40630524236	OK	02,DNpn40630524236_inspection_image.bmp,
2024-05-26T14:30:00	pn4063	8047	DNpn40630524916	OK	02,DNpn40630524916_inspection_image.bmp,
2024-05-26T04:08:55	pn4063	8047	DNpn40630524715	NG	02,DNpn40630524715_inspection_image.bmp,Crack,865,407,Dent,308,316,Dent,633,191,Scratch,573,266
2024-05-24T13:47:06	pn4063	8047	DNpn40630524022	OK	02,DNpn40630524022_inspection_image.bmp,
2024-05-26T02:00:02	pn4063	8047	DNpn40630524332	OK	02,DNpn40630524332_inspection_image.bmp,
2024-05-28T04:18:51	pn4063	8047	DNpn40630524545	NG	02,DNpn40630524545_inspection_image.bmp,Scratch,588,489,Dust,583,328,Dust,565,363
2024-05-25T22:46:44	pn4063	8047	DNpn40630524750	OK	02,DNpn40630524750_inspection_image.bmp,
2024-05-25T13:44:09	pn4063	8047	DNpn40630524945	NG	02,DNpn40630524945_inspection_image.bmp,Crack,892,402,Dent,613,156,Scratch,113,407
2024-05-25T20:37:41	pn4063	8047	DNpn40630524553	OK	02,DNpn40630524553_inspection_image.bmp,
2024-05-26T01:56:00	pn4063	8047	DNpn40630524968	NG	02,DNpn40630524968_inspection_image.bmp,Crack,550,459,Dent,335,425,Dust,211,296,Scratch,488,352,Scratch,502,396,Crack,120,364
2024-05-26T20:15:52	pn4063	8047	DNpn40630524133	OK	02,DNpn40630524133_inspection_image.bmp,
2024-05-27T11:52:50	pn4063	8047	DNpn40630524514	OK	02,DNpn40630524514_inspection_image.bmp,
2024-05-27T04:58:50	pn4063	8047	DNpn40630524985	NG	02,DNpn40630524985_inspection_image.bmp,Dust,819,401,Crack,640,429,Crack,217,448,Crack,788,432,Dust,498,444,Dust,491,294
2024-05-27T02:14:53	pn4063	8047	DNpn40630524635	OK	02,DNpn40630524635_inspection_image.bmp,
2024-05-26T10:15:57	pn4063	8047	DNpn40630524561	OK	02,DNpn40630524561_inspection_image.bmp,
2024-05-27T16:21:31	pn4063	8047	DNpn40630524373	NG	02,DNpn40630524373_inspection_image.bmp,Dent,905,417,Scratch,177,355
2024-05-25T00:37:50	pn4063	8047	DNpn40630524081	OK	02,DNpn40630524081_inspection_image.bmp,
2024-05-27T14:44:52	pn4063	8047	DNpn40630524194	NG	02,DNpn40630524194_inspection_image.bmp,Scratch,748,326,Dust,338,335
2024-05-26T14:57:46	pn4063	8047	DNpn40630524509	OK	02,DNpn40630524509_inspection_image.bmp,
2024-05-27T12:32:31	pn4063	8047	DNpn40630524735	OK	02,DNpn40630524735_inspection_image.bmp,
2024-05-25T01:01:53	pn4063	8047	DNpn40630524372	NG	02,DNpn40630524372_inspection_image.bmp,Dent,140,370,Dent,284,446
2024-05-26T15:40:15	pn4063	8047	DNpn40630524965	OK	02,DNpn40630524965_inspection_image.bmp,
2024-05-24T20:54:27	pn4063	8047	DNpn40630524280	OK	
2024-05-24T21:12:07	pn4063	8047	DNpn40630524500	OK	02,DNpn40630524500_inspection_image.bmp,
2024-05-25T04:40:29	pn4063	8047	DNpn40630524128	OK	02,DNpn40630524128_inspection_image.bmp,
2024-05-24T23:14:02	pn4063	8047	DNpn40630524188	OK	02,DNpn40630524188_inspection_image.bmp,
2024-05-25T17:12:38	pn4063	8047	DNpn40630524040	NG	02,DNpn40630524040_inspection_image.bmp,Crack,534,357
2024-05-27T20:34:54	pn4063	8047	DNpn40630524813	OK	02,DNpn40630524813_inspection_image.bmp,
2024-05-27T02:34:31	pn4063	8047	DNpn40630524313	OK	02,DNpn40630524313_inspection_image.bmp,
2024-05-25T01:21:32	pn4063	8047	DNpn40630524923	NG	02,DNpn40630524923_inspection_image.bmp,Crack,341,310,Scratch,417,281,Crack,518,282,Scratch,541,466
2024-05-24T17:06:51	pn4063	8047	DNpn40630524209	NG	02,DNpn40630524209_inspection_image.bmp,Crack,224,392,Crack,456,352,Dust,526,397,Dust,605,471,Dust,384,438,Crack,672,436
2024-05-24T21:49:47	pn4063	8047	DNpn40630524263		
2024-05-24T12:20:48	pn4063	8047	DNpn40630524329	OK	02,DNpn40630524329_inspection_image.bmp,
2024-05-27T11:44:40	pn4063	8047	DNpn40630524562	OK	02,DNpn40630524562_inspection_image.bmp,
2024-05-24T20:14:33	pn4063	8047	DNpn40630524859	OK	02,DNpn40630524859_inspection_image.bmp,
2024-05-25T05:05:18	pn4063	8047	DNpn40630524248	NG	02,DNpn40630524248_inspection_image.bmp,Scratch,565,342,Dent,313,366,Crack,588,549,Crack,596,571,Dent,299,445,Scratch,200,367
2024-05-24T14:20:58	pn4063	8047	DNpn40630524586	OK	02,DNpn40630524586_inspection_image.bmp,
2024-05-28T06:49:34	pn4063	8047	DNpn40630524651	OK	02,DNpn40630524651_inspection_image.bmp,
2024-05-25T00:30:43	pn4063	8047	DNpn40630524530	NG	02,DNpn40630524530_inspection_image.bmp,Dent,571,220,Dust,733,368,Dent,462,406
2024-05-25T07:21:16	pn4063	8047	DNpn40630524588	OK	02,DNpn40630524588_inspection_image.bmp,
2024-05-26T16:20:28	pn4063	8047	DNpn40630524384	OK	02,DNpn40630524384_inspection_image.bmp,
2024-05-26T17:27:39	pn4063	8047	DNpn40630524560	NG	02,DNpn40630524560_inspection_image.bmp,Dent,636,469,Dust,529,315,Crack,227,363,Scratch,580,513,Scratch,886,426,Crack,739,413
2024-05-27T05:54:51	pn4063	8047	DNpn40630524894	OK	02,DNpn40630524894_inspection_image.bmp,
2024-05-24T14:53:56	pn4063	8047	DNpn40630524759	OK	02,DNpn40630524759_inspection_image.bmp,
2024-05-26T12:36:04	pn4063	8047	DNpn40630524988	OK	02,DNpn40630524988_inspection_image.bmp,
2024-05-24T19:40:58	pn4063	8047	DNpn40630524767	OK	02,DNpn40630524767_inspection_image.bmp,
2024-05-26T06:45:08	pn4063	8047	DNpn40630524342	OK	02,DNpn40630524342_inspection_image.bmp,
2024-05-24T12:33:31	pn4063	8047	DNpn40630524074	OK	02,DNpn40630524074_inspection_image.bmp,
2024-05-24T18:26:43	pn4063	8047	DNpn40630524960	OK	02,DNpn40630524960_inspection_image.bmp,
2024-05-27T11:24:23	pn4063	8047	DNpn40630524359	OK	02,DNpn40630524359_inspection_image.bmp,
2024-05-25T04:11:07	pn4063	8047	DNpn40630524491	OK	02,DNpn40630524491_inspection_image.bmp,
2024-05-25T20:33:12	pn4063	8047	DNpn40630524769	OK	02,DNpn40630524769_inspection_image.bmp,
2024-05-28T03:06:01	pn4063	8047	DNpn40630524547	NG	02,DNpn40630524547_inspection_image.bmp,Dent,493,346,Crack,127,361
2024-05-25T09:38:17	pn4063	8047	DNpn40630524457	NG	02,DNpn40630524457_inspection_image.bmp,Dent,462,348,Scratch,737,457,Crack,348,323,Crack,737,305
2024-05-25T17:32:28	pn4063	8047	DNpn40630524032	NG	02,DNpn40630524032_inspection_image.bmp,Crack,562,560
2024-05-25T17:59:47	pn4063	8047	DNpn40630524144	OK	02,DNpn40630524144_inspection_image.bmp,
2024-05-26T08:07:15	pn4063	8047	DNpn40630524324	OK	02,DNpn40630524324_inspection_image.bmp,
2024-05-27T13:43:57	pn4063	8047	DNpn40630524010	NG	02,DNpn40630524010_inspection_image.bmp,Dust,613,156,Dust,604,550
2024-05-27T15:32:08	pn4063	8047	DNpn40630524941	OK	02,DNpn40630524941_inspection_image.bmp,
2024-05-27T08:06:36	pn4063	8047	DNpn40630524802	OK	02,DNpn40630524802_inspection_image.bmp,
2024-05-26T00:24:27	pn4063	8047	DNpn40630524939	OK	02,DNpn40630524939_inspection_image.bmp,
2024-05-25T05:21:59	pn4063	8047	DNpn40630524411	NG	02,DNpn40630524411_inspection_image.bmp,Dent,625,194,Scratch,378,312,Dent,168,384,Dust,180,414,Dust,170,385,Crack,395,380
2024-05-28T09:25:44	pn4063	8047	DNpn40630524071	OK	02,DNpn40630524071_inspection_image.bmp,
2024-05-26T08:28:10	pn4063	8047	DNpn40630524997	OK	02,DNpn40630524997_inspection_image.bmp,
2024-05-28T08:20:13	pn4063	8047	DNpn40630524270	OK	02,DNpn40630524270_inspection_image.bmp,
2024-05-27T15:12:44	pn4063	8047	DNpn40630524503	NG	02,DNpn40630524503_inspection_image.bmp,Scratch,553,375,Dent,596,230,Dust,584,418
2024-05-25T20:47:45	pn4063	8047	DNpn40630524308	NG	02,DNpn40630524308_inspection_image.bmp,Scratch,854,340,Crack,523,279,Dent,440,445,Crack,506,316
2024-05-27T07:41:32	pn4063	8047	DNpn40630524638	OK	02,DNpn40630524638_inspection_image.bmp,
2024-05-26T13:04:06	pn4063	8047	DNpn40630524377	NG	02,DNpn40630524377_inspection_image.bmp,Dent,771,313,Scratch,240,406,Crack,378,437,Dent,321,334,Scratch,653,439
2024-05-28T06:09:52	pn4063	8047	DNpn40630524227	OK	02,DNpn40630524227_inspection_image.bmp,
2024-05-27T09:03:17	pn4063	8047	DNpn40630524823	OK	02,DNpn40630524823_inspection_image.bmp,
2024-05-25T01:58:21	pn4063	8047	DNpn40630524934	OK	02,DNpn40630524934_inspection_image.bmp,
2024-05-25T17:46:56	pn4063	8047	DNpn40630524031	OK	02,DNpn40630524031_inspection_image.bmp,
2024-05-28T01:03:40	pn4063	8047	DNpn40630524772	NG	02,DNpn40630524772_inspection_image.bmp,Dust,750,459
2024-05-26T18:10:31	pn4063	8047	DNpn40630524171	OK	02,DNpn40630524171_inspection_image.bmp,
2024-05-25T15:36:58	pn4063	8047	DNpn40630524307	NG	02,DNpn40630524307_inspection_image.bmp,Dust,424,291,Dent,472,291,Scratch,619,360,Dent,510,408,Scratch,331,441
2024-05-24T23:27:56	pn4063	8047	DNpn40630524653	NG	02,DNpn40630524653_inspection_image.bmp,Dent,559,447
2024-05-25T04:15:19	pn4063	8047	DNpn40630524129	OK	02,DNpn40630524129_inspection_image.bmp,
2024-05-25T23:39:04	pn4063	8047	DNpn40630524427	OK	02,DNpn40630524427_inspection_image.bmp,
2024-05-27T07:36:51	pn4063	8047	DNpn40630524389	OK	02,DNpn40630524389_inspection_image.bmp,
2024-05-24T15:48:32	pn4063	8047	DNpn40630524836	OK	02,DNpn40630524836_inspection_image.bmp,
2024-05-24T17:58:07	pn4063	8047	DNpn40630524146	OK	02,DNpn40630524146_inspection_image.bmp,
2024-05-26T06:46:54	pn4063	8047	DNpn40630524362		
2024-05-28T11:10:55	pn4063	8047	DNpn40630524023	OK	02,DNpn40630524023_inspection_image.bmp,
2024-05-27T12:39:08	pn4063	8047	DNpn40630524452	OK	02,DNpn40630524452_inspection_image.bmp,
2024-05-26T02:06:13	pn4063	8047	DNpn40630524622	OK	02,DNpn40630524622_inspection_image.bmp,
2024-05-25T20:04:33	pn4063	8047	DNpn40630524688	OK	02,DNpn40630524688_inspection_image.bmp,
2024-05-25T21:53:34	pn4063	8047	DNpn40630524885	OK	02,DNpn40630524885_inspection_image.bmp,
2024-05-28T01:54:01	pn4063	8047	DNpn40630524505	OK	02,DNpn40630524505_inspection_image.bmp,
2024-05-28T10:19:28	pn4063	8047	DNpn40630524049	OK	02,DNpn40630524049_inspection_image.bmp,
2024-05-24T14:14:19	pn4063	8047	DNpn40630524213	OK	02,DNpn40630524213_inspection_image.bmp,
2024-05-27T19:27:39	pn4063	8047	DNpn40630524936	OK	02,DNpn40630524936_inspection_image.bmp,
2024-05-25T14:22:16	pn4063	8047	DNpn40630524391	OK	02,DNpn40630524391_inspection_image.bmp,
2024-05-26T02:21:58	pn4063	8047	DNpn40630524710	OK	02,DNpn40630524710_inspection_image.bmp,
2024-05-27T22:09:40	pn4063	8047	DNpn40630524770	OK	02,DNpn40630524770_inspection_image.bmp,
2024-05-26T10:15:43	pn4063	8047	DNpn40630524094	OK	02,DNpn40630524094_inspection_image.bmp,
2024-05-26T07:36:18	pn4063	8047	DNpn40630524126	OK	02,DNpn40630524126_inspection_image.bmp,
2024-05-24T17:02:05	pn4063	8047	DNpn40630524554	OK	02,DNpn40630524554_inspection_image.bmp,
2024-05-25T11:02:30	pn4063	8047	DNpn40630524274		
2024-05-24T23:11:36	pn4063	8047	DNpn40630524565	OK	02,DNpn40630524565_inspection_image.bmp,
2024-05-25T23:40:03	pn4063	8047	DNpn40630524707	OK	02,DNpn40630524707_inspection_image.bmp,
2024-05-27T04:28:00	pn4063	8047	DNpn40630524685	NG	02,DNpn40630524685_inspection_image.bmp,Dust,817,355,Crack,505,429,Dent,627,528,Scratch,579,503
2024-05-25T16:03:20	pn4063	8047	DNpn40630524682	OK	02,DNpn40630524682_inspection_image.bmp,
2024-05-27T03:25:08	pn4063	8047	DNpn40630524728	OK	02,DNpn40630524728_inspection_image.bmp,
2024-05-27T03:54:36	pn4063	8047	DNpn40630524796		
2024-05-27T18:13:44	pn4063	8047	DNpn40630524233	OK	02,DNpn40630524233_inspection_image.bmp,
2024-05-25T14:17:24	pn4063	8047	DNpn40630524207	OK	02,DNpn40630524207_inspection_image.bmp,
2024-05-25T20:12:20	pn4063	8047	DNpn40630524093	OK	02,DNpn40630524093_inspection_image.bmp,
2024-05-24T17:15:15	pn4063	8047	DNpn40630524385	OK	02,DNpn40630524385_inspection_image.bmp,
2024-05-26T15:05:00	pn4063	8047	DNpn40630524243	NG	02,DNpn40630524243_inspection_image.bmp,Scratch,179,452,Dust,717,342
2024-05-26T21:08:20	pn4063	8047	DNpn40630524820	OK	02,DNpn40630524820_inspection_image.bmp,
2024-05-26T03:42:30	pn4063	8047	DNpn40630524374	NG	02,DNpn40630524374_inspection_image.bmp,Crack,611,456,Dent,476,428
2024-05-25T15:44:08	pn4063	8047	DNpn40630524991	OK	02,DNpn40630524991_inspection_image.bmp,
2024-05-25T13:23:30	pn4063	8047	DNpn40630524847	OK	02,DNpn40630524847_inspection_image.bmp,
2024-05-24T23:11:34	pn4063	8047	DNpn40630524948		
2024-05-27T19:40:38	pn4063	8047	DNpn40630524222	OK	02,DNpn40630524222_inspection_image.bmp,
2024-05-27T18:36:56	pn4063	8047	DNpn40630524124	NG	02,DNpn40630524124_inspection_image.bmp,Crack,580,310,Scratch,239,321
2024-05-26T03:33:29	pn4063	8047	DNpn40630524725	OK	02,DNpn40630524725_inspection_image.bmp,
2024-05-25T23:39:20	pn4063	8047	DNpn40630524028	OK	02,DNpn40630524028_inspection_image.bmp,
2024-05-26T16:24:22	pn4063	8047	DNpn40630524749	NG	02,DNpn40630524749_inspection_image.bmp,Dust,230,282,Dent,648,465,Dent,418,310,Dent,424,364,Dent,769,384
2024-05-24T15:06:32	pn4063	8047	DNpn40630524570	OK	02,DNpn40630524570_inspection_image.bmp,
2024-05-27T01:58:44	pn4063	8047	DNpn40630524537	OK	02,DNpn40630524537_inspection_image.bmp,
2024-05-28T03:35:22	pn4063	8047	DNpn40630524442	OK	02,DNpn40630524442_inspection_image.bmp,
2024-05-24T18:27:27	pn4063	8047	DNpn40630524122	OK	02,DNpn40630524122_inspection_image.bmp,
2024-05-27T09:58:05	pn4063	8047	DNpn40630524368	NG	02,DNpn40630524368_inspection_image.bmp,Scratch,626,297,Crack,625,345
2024-05-26T09:20:42	pn4063	8047	DNpn40630524774	NG	02,DNpn40630524774_inspection_image.bmp,Dust,866,340
2024-05-27T06:44:52	pn4063	8047	DNpn40630524003	NG	02,DNpn40630524003_inspection_image.bmp,Crack,119,360
2024-05-26T11:32:23	pn4063	8047	DNpn40630524573	OK	02,DNpn40630524573_inspection_image.bmp,
2024-05-25T09:08:49	pn4063	8047	DNpn40630524956	OK	02,DNpn40630524956_inspection_image.bmp,
2024-05-26T16:03:54	pn4063	8047	DNpn40630524899	OK	02,DNpn40630524899_inspection_image.bmp,
2024-05-28T04:09:38	pn4063	8047	DNpn40630524838	OK	02,DNpn40630524838_inspection_image.bmp,
2024-05-26T08:47:49	pn4063	8047	DNpn40630524465	OK	02,DNpn40630524465_inspection_image.bmp,
2024-05-27T13:18:22	pn4063	8047	DNpn40630524164	OK	02,DNpn40630524164_inspection_image.bmp,
2024-05-25T12:15:11	pn4063	8047	DNpn40630524512	NG	02,DNpn40630524512_inspection_image.bmp,Dent,282,339
2024-05-28T00:35:26	pn4063	8047	DNpn40630524662	OK	02,DNpn40630524662_inspection_image.bmp,
2024-05-27T07:34:54	pn4063	8047	DNpn40630524179	OK	02,DNpn40630524179_inspection_image.bmp,
2024-05-26T23:33:50	pn4063	8047	DNpn40630524226	OK	02,DNpn40630524226_inspection_image.bmp,
2024-05-25T12:31:08	pn4063	8047	DNpn40630524217	NG	02,DNpn40630524217_inspection_image.bmp,Dent,335,454,Dust,585,340
2024-05-26T05:44:27	pn4063	8047	DNpn40630524215	OK	02,DNpn40630524215_inspection_image.bmp,
2024-05-26T17:35:25	pn4063	8047	DNpn40630524109	OK	02,DNpn40630524109_inspection_image.bmp,
2024-05-25T14:14:43	pn4063	8047	DNpn40630524944	OK	02,DNpn40630524944_inspection_image.bmp,
2024-05-27T10:10:55	pn4063	8047	DNpn40630524930	OK	02,DNpn40630524930_inspection_image.bmp,
2024-05-26T05:16:45	pn4063	8047	DNpn40630524249	OK	02,DNpn40630524249_inspection_image.bmp,
2024-05-26T04:54:06	pn4063	8047	DNpn40630524177	NG	02,DNpn40630524177_inspection_image.bmp,Scratch,204,310,Crack,577,185,Crack,124,401,Dent,711,424,Scratch,154,327
2024-05-24T19:11:31	pn4063	8047	DNpn40630524041	NG	02,DNpn40630524041_inspection_image.bmp,Crack,813,359,Scratch,713,381
2024-05-27T23:38:35	pn4063	8047	DNpn40630524284	NG	02,DNpn40630524284_inspection_image.bmp,Crack,440,361
2024-05-27T00:29:18	pn4063	8047	DNpn40630524858	OK	02,DNpn40630524858_inspection_image.bmp,
2024-05-28T03:57:46	pn4063	8047	DNpn40630524436	OK	02,DNpn40630524436_inspection_image.bmp,
2024-05-28T06:29:23	pn4063	8047	DNpn40630524181	OK	02,DNpn40630524181_inspection_image.bmp,
2024-05-27T18:54:44	pn4063	8047	DNpn40630524258	OK	02,DNpn40630524258_inspection_image.bmp,
2024-05-25T10:35:26	pn4063	8047	DNpn40630524641	OK	02,DNpn40630524641_inspection_image.bmp,
2024-05-25T21:40:41	pn4063	8047	DNpn40630524666	OK	02,DNpn40630524666_inspection_image.bmp,
2024-05-26T19:57:26	pn4063	8047	DNpn40630524269	NG	02,DNpn40630524269_inspection_image.bmp,Crack,616,476,Crack,569,352,Scratch,337,332,Scratch,620,359,Dust,827,439
2024-05-27T03:21:11	pn4063	8047	DNpn40630524276	OK	02,DNpn40630524276_inspection_image.bmp,
2024-05-25T13:49:52	pn4063	8047	DNpn40630524286	NG	02,DNpn40630524286_inspection_image.bmp,Scratch,592,362
2024-05-25T19:17:34	pn4063	8047	DNpn40630524942		
2024-05-26T00:44:07	pn4063	8047	DNpn40630524387		
2024-05-27T22:24:00	pn4063	8047	DNpn40630524511	NG	02,DNpn40630524511_inspection_image.bmp,Dent,250,325,Scratch,756,447,Dust,177,323
2024-05-27T20:00:53	pn4063	8047	DNpn40630524426	OK	02,DNpn40630524426_inspection_image.bmp,
2024-05-24T17:41:07	pn4063	8047	DNpn40630524277	OK	02,DNpn40630524277_inspection_image.bmp,
2024-05-26T19:02:03	pn4063	8047	DNpn40630524150	OK	02,DNpn40630524150_inspection_image.bmp,
2024-05-25T09:30:34	pn4063	8047	DNpn40630524701	NG	02,DNpn40630524701_inspection_image.bmp,Dent,816,338,Scratch,510,326
2024-05-24T16:58:15	pn4063	8047	DNpn40630524000	OK	02,DNpn40630524000_inspection_image.bmp,
2024-05-24T19:43:46	pn4063	8047	DNpn40630524158	NG	02,DNpn40630524158_inspection_image.bmp,Scratch,697,417
2024-05-27T20:26:42	pn4063	8047	DNpn40630524862	NG	02,DNpn40630524862_inspection_image.bmp,Crack,376,360,Dust,577,580,Scratch,565,472,Scratch,442,283,Scratch,441,398
2024-05-25T19:10:52	pn4063	8047	DNpn40630524623	NG	02,DNpn40630524623_inspection_image.bmp,Dust,684,361,Dent,567,420,Dust,461,281
