"Serial"	"datetime"	"Pre-PressfitLoad"	"AssemblyAngle"	"PressfitLoad"	"AdjAmount_1"	"AdjAmount_2"	"Flowrate"	"X1"	"Y1"	"L1"	"OilLeak"	"PartNo"	"EqNo"
202203220704543	2022-04-15 22:27:04	1.75	1	1.8	12.01	42.1	1058.45	-0.6	-16.1	78.2	0	102	2
202203220704603	2022-04-15 22:32:29	1.68	0.99	1.8	16.63	37.48	1074.95	0.2	-16.5	80.2	-0.02	102	2
202203220704627	2022-04-15 22:36:18	1.45	0.59	1.8	17.13	36.44	1068.94	-0.7	-16	78.1	0.02	102	2
202203220704555	2022-04-15 22:36:38	1.53	0.84	1.8	14.77	38.41	1057.61	0.5	-18.9	79.1	-0.01	102	1
202203220704554	2022-04-15 22:38:55	1.43	1.01	1.8	14.58	38.74	1067.33	-0.6	-14.6	73.9	-0.04	102	2
202203220704641	2022-04-15 22:39:11	1.55	0.51	1.8	13.91	40.06	1044.03	1.1	-15.1	77	0	102	1
202203220704593	2022-04-15 22:48:42	1.62	0.84	1.8	15.47	39.04	1066.57	1.5	-16.6	76.3	-0.03	102	1
202203220704579	2022-04-15 22:50:18	1.75	0.92	1.8	18.23	36.26	1071.81	1.2	-14.7	79	-0.01	102	2
202203220704642	2022-04-15 23:10:56	1.59	0.79	1.8	16.63	37.5	1066.99	0.5	-18	79.9	0	102	2
202203220704652	2022-04-15 23:12:34	1.56	0.98	1.8	14	39.23	1066.25	0.6	-15.6	80.3	-0.04	102	1
202203220704530	2022-04-15 23:21:17	1.68	0.8	1.8	15.54	39.31	1073.49	2.1	-14.4	76.2	0	102	2
202203220704617	2022-04-15 23:25:39	1.61	0.9	1.8	13.78	39.84	1075	-0.5	-16.4	80	0	102	1
202203220704544	2022-04-15 23:26:48	1.74	0.76	1.8	13.09	41.41	1077.69	2	-17.2	77.5	0	102	1
202203220704594	2022-04-15 23:31:58	1.82	0.47	1.8	16.09	36.68	1060.36	1	-15.7	79.9	0.07	102	2
202203220704545	2022-04-15 23:44:01	1.81	0.73	1.8	17.57	36.42	1065.81	0.2	-13.8	76.4	-0.02	102	2
202203220704618	2022-04-15 23:44:54	1.65	0.48	1.8	17.62	36.83	1075.95	1.1	-15.1	77.4	0	102	2
202203220704568	2022-04-15 23:48:13	1.86	0.75	1.8	13.95	40.32	1071.13	0.4	-15.1	78.4	0.01	102	1
202203220704569	2022-04-15 23:50:32	1.89	1.7	1.8	11.88	42.2	1071.51	0.6	-15.2	76.7	-0.01	102	2
202203220704643	2022-04-15 23:52:14	1.64	0.69	1.8	16.35	38.4	1071.89	0.1	-15.8	78.5	0.07	102	1
202203220704570	2022-04-16 00:03:04	1.82	0.82	1.8	14.25	39.2	1063.23	2	-16.5	76	-0.02	102	1
202203220704629	2022-04-16 00:04:16	1.52	0.8	1.8	15.87	38.32	1069	-0.9	-16.5	82.2	0.05	102	2
202203220704581	2022-04-16 00:45:54	1.84	0.85	1.8	13.86	40.7	1065.43	0.5	-14.9	77.1	-0.05	102	2
202203220704595	2022-04-16 00:47:10	1.81	0.92	1.8	15.15	38.62	1053.67	2.1	-15.3	77.3	-0.01	102	1
202203220704655	2022-04-16 00:48:40	1.55	0.8	1.8	15.11	39.81	1061.24	-0.1	-13.9	75.7	-0.02	102	2
202203220704657	2022-04-16 00:51:17	0.83	0.64	1.8	13.6	39.99	1076.39	0.9	-15.7	82.4	0	102	1
202203220704606	2022-04-16 01:03:17	1.86	0.84	1.8	13.33	40.5	1065.96	0.6	-16.5	78.7	0	102	1
202203220704532	2022-04-16 01:04:26	1.86	1.39	1.8	14.18	39.12	1065.87	-0.7	-14.9	76.8	0	102	2
202203220704605	2022-04-16 01:04:51	1.7	0.75	1.8	13.74	39.25	1063.91	0.2	-16.6	78.8	-0.04	102	2
202203220704556	2022-04-16 01:07:37	1.78	0.79	1.8	13.83	40.38	1068.7	0.5	-14.4	78.3	0	100	2
202203220704557	2022-04-16 01:09:20	1.9	0.95	1.8	12.97	41.34	1070.53	0.8	-16.4	79.2	-0.01	100	1
202203220704630	2022-04-16 01:12:54	1.56	0.58	1.8	13.46	40.78	1057.02	0.7	-16.8	78.8	0.04	100	1
202203220704607	2022-04-16 01:13:24	1.54	1.33	1.8	16.06	39.11	1078.51	0.6	-18.1	80.7	0.05	100	2
202203220704631	2022-04-16 01:14:24	1.71	1.06	1.8	13.66	39.42	1056.16	-0.3	-15.6	75.5	0.01	100	2
202203220704582	2022-04-16 01:16:46	1.87	0.97	1.8	14.19	39.67	1064.01	0.9	-17.3	76.6	0	100	1
202203220704558	2022-04-16 01:25:49	1.79	1.26	1.8	15.82	38.65	1059.81	-0.6	-15.1	79.9	0.12	100	2
202203220704620	2022-04-16 01:34:28	1.72	0.6	1.8	15.35	38.72	1074.37	-0.2	-15	80.5	0.08	100	2
202203220704597	2022-04-16 01:35:30	1.86	0.56	1.8	13.09	41.09	1051.86	1.8	-17.3	74.7	-0.17	100	1
202203220704656	2022-04-16 01:37:53	1.67	1.23	1.8	16.01	37.18	1054.82	1.2	-14.1	76.3	0.01	100	2
202203220704548	2022-04-16 01:41:32	1.88	0.52	1.8	13.44	39.89	1067.67	1.9	-17.4	77.4	-0.02	100	1
202203220704632	2022-04-16 01:43:22	1.53	0.66	1.8	16.48	37.17	1065.8	3.2	-18.8	79.2	-0.06	100	2
202203220704584	2022-04-16 01:52:43	1.85	0.73	1.8	12.01	40.83	1049.99	-0.4	-15.9	75.5	-0.02	100	1
202203220704621	2022-04-16 01:57:31	1.89	0.71	1.8	18.28	35.95	1062.56	-0.2	-15.3	77.9	-0.04	100	1
202203220704583	2022-04-16 01:57:31	1.8	1.24	1.8	15.61	39.35	1076.63	0	-16.2	81.9	-0.01	100	2
202203220704534	2022-04-16 02:01:04	1.88	1.09	1.8	14.8	39.1	1067.93	0	-17.2	82.4	0	100	2
202203220704659	2022-04-16 02:05:52	1.3	0.82	1.8	11.88	41.99	1059.43	1.9	-16.7	78.1	0.04	100	1
202203220704572	2022-04-16 02:09:10	1.91	0.53	1.8	12.61	41.59	1071.13	-0.4	-15.3	76.7	-0.01	100	1
202203220704644	2022-04-16 02:13:17	1.51	0.94	1.8	16.85	37.66	1073.05	-0.7	-17.2	82	0	100	2
202203220704547	2022-04-16 02:22:13	1.86	0.62	1.8	15.18	38.44	1073.89	-0.9	-16.4	77.1	-0.04	100	2
202203220704608	2022-04-16 02:23:05	1.71	0.75	1.8	13.59	40.09	1070.5	1.3	-14.6	79.2	0	100	1
202203220704596	2022-04-16 02:27:13	1.81	0.63	1.8	14.28	39	1059.66	2.2	-13.9	74.5	-0.01	100	2
202203220704622	2022-04-16 02:28:32	1.93	0.73	1.8	17.48	36.94	1065.42	0.1	-15.1	78	0.06	100	1
202203220704573	2022-04-16 02:36:48	1.92	0.97	1.8	12.51	41.87	1066.27	1.3	-16.2	77.9	0.03	100	2
202203220704609	2022-04-16 02:41:08	1.86	0.88	1.8	10.91	41.58	1063	-0.9	-17.6	81.7	0.04	100	2
202203220704560	2022-04-16 02:43:12	1.77	0.6	1.8	11.93	42.18	1081.7	0.9	-15	78.6	0.18	100	1
202203220704559	2022-04-16 02:54:00	1.8	0.72	1.8	14.88	40.09	1071.53	0.7	-15.5	74.7	0.02	100	1
202203220704647	2022-04-16 02:57:39	1.71	0.78	1.8	14.49	39.95	1071.8	0.5	-14	78.6	-0.01	100	2
202203220704634	2022-04-16 02:59:03	1.71	1.17	1.8	15.95	38.51	1053.67	0.8	-17.4	81	-0.02	100	2
202203220704586	2022-04-16 02:59:14	1.55	0.96	1.8	16.39	37.46	1076.73	0.5	-17.5	78.3	0.09	100	1
202203220704550	2022-04-16 03:01:32	1.91	0.88	1.8	13.25	40.27	1060.82	0.8	-14.5	74	-0.04	100	1
202203220704537	2022-04-16 03:03:07	1.84	0.65	1.8	11.97	41.31	1067.91	-0.6	-16.4	75.9	-0.02	100	2
202203220704571	2022-04-16 03:04:51	1.84	0.81	1.8	11.52	41.32	1058.26	0.5	-16.5	76.4	0.02	100	1
202203220704599	2022-04-16 03:07:45	1.93	0.73	1.8	14.72	39.64	1054.45	-0.3	-17.7	80.1	-0.02	100	2
202203220704646	2022-04-16 03:18:29	1.66	0.84	1.8	14.43	39.48	1072.37	0.5	-15.9	80.4	0.01	100	2
202203220704598	2022-04-16 03:20:07	1.85	0.86	1.8	15.3	39.2	1074.04	0.9	-13.8	77.7	0	100	2
202203220704549	2022-04-16 03:21:33	1.85	0.82	1.8	15.56	38.97	1065.98	1.4	-16.7	81.6	0	100	1
202203220704535	2022-04-16 03:23:48	1.84	0.7	1.8	16.06	38.08	1073.28	0.3	-16.1	78.5	-0.03	100	1
202203220704575	2022-04-16 03:29:07	1.9	0.43	1.8	18.92	36.47	1076.82	1	-16.6	74.3	0	100	2
202203220704625	2022-04-16 03:29:28	1.44	0.8	1.8	13.75	40.91	1077.66	-0.1	-15.6	78.6	-0.06	100	1
202203220704633	2022-04-16 03:36:44	1.68	1.05	1.8	17.21	37.39	1053.35	0.2	-14.2	74.7	0.1	100	2
202203220704577	2022-04-16 03:37:20	1.47	1	1.8	15.34	39.01	1061.73	-1	-14.5	76.1	0.06	100	1
202203220704585	2022-04-16 03:39:14	1.9	0.84	1.8	14.95	39.46	1071.24	-0.6	-18.1	80.9	0.04	100	2
202203220704610	2022-04-16 03:40:31	1.86	1.08	1.8	17.49	36.94	1072.81	0.6	-14.2	78.6	-0.01	100	1
202203220704658	2022-04-16 03:44:21	0.77	1	1.8	12.03	40.75	1065.46	-1.1	-14.7	79.6	-0.02	100	2
202203220704561	2022-04-16 03:44:33	1.73	1.02	1.8	13.71	40.76	1062.2	1	-15.2	75.9	-0.11	100	1
202203220704611	2022-04-16 03:48:15	1.9	1.05	1.8	13.25	40.8	1050.48	-1.1	-20.2	84	-0.06	100	2
202203220704536	2022-04-16 03:51:29	1.83	0.92	1.8	16.13	38.43	1056.56	0.7	-14.5	75.7	0	100	2
202203220704660	2022-04-16 03:53:04	1.75	0.92	1.8	15.37	38.4	1073.05	0.5	-14.5	78.7	0.09	100	1
202203220704612	2022-04-16 04:09:56	1.79	0.55	1.8	15.26	39.43	1069.21	1.9	-15.5	74.7	-0.08	100	1
202203220704562	2022-04-16 04:10:44	1.67	1.14	1.8	12.77	39.46	1065.77	-1.5	-16	80.1	0	100	2
202203220704648	2022-04-16 04:15:06	1.11	0.7	1.8	14.76	39.09	1065.62	0.7	-14.6	76.5	-0.01	100	1
202203220704623	2022-04-16 04:25:37	1.86	0.37	1.8	12.79	41.5	1069.32	-0.2	-18.1	81.3	0.07	100	2
202203220704563	2022-04-16 04:31:32	1.64	0.85	1.8	11.05	40.94	1055.9	1.4	-15.9	80.2	-0.01	100	1
202203220704574	2022-04-16 04:35:01	1.92	0.68	1.8	13.6	40.76	1060.41	1.4	-15.4	75.5	0.03	100	2
202203220704589	2022-04-16 04:38:41	1.82	0.7	1.8	12.71	41.68	1066.86	-0.2	-16.3	76.8	0	100	1
202203220704551	2022-04-16 04:39:10	1.89	0.91	1.8	16.67	38.05	1061.73	1.8	-17.1	78	-0.01	100	2
202203220706157	2022-04-16 04:39:49	1.78	0.86	1.8	14.02	40.44	1060.54	0.7	-14.5	76.6	0	100	1
202203220704649	2022-04-16 04:43:16	1.19	0.65	1.8	14.95	38.44	1063.08	-0.3	-15.3	75.6	-0.01	100	2
202203220704601	2022-04-16 04:56:18	1.6	1.21	1.8	13.9	40.09	1068.73	1.6	-16.2	75.8	-0.04	100	1
202203220704635	2022-04-16 04:57:09	1.74	1.03	1.8	18.46	36.09	1059.6	-0.2	-18.7	80.2	0.04	100	2
202203220704552	2022-04-16 04:57:11	1.95	0.71	1.8	12.59	41.21	1077.34	1.6	-16.4	76.2	0.06	100	2
202203220706193	2022-04-16 05:00:08	1.68	1.15	1.8	10.61	43.73	1072	0.7	-14.9	75.8	-0.01	100	2
202203220706134	2022-04-16 05:01:31	1.74	-0.07	1.8	13.82	39.88	1077.35	0.9	-15.5	79.8	0	100	1
202203220706145	2022-04-16 05:02:16	1.62	0.88	1.8	13.99	40.01	1064.64	0.3	-14.4	77.8	-0.02	100	2
202203220704538	2022-04-16 05:02:54	1.78	0.78	1.8	12.19	40.71	1062.03	0.4	-16.8	80	-0.02	100	1
202203220706231	2022-04-16 05:04:54	1.63	1.37	1.8	18.61	35.06	1076.66	1.7	-15.8	77.5	-0.03	100	1
202203220704636	2022-04-16 05:04:54	1.67	1.01	1.8	15.21	39.78	1060.18	0.6	-16.4	79.3	0	100	2
202203220704588	2022-04-16 05:05:05	1.91	0.98	1.8	16.26	37	1083.78	-1.6	-17.3	81.5	0.37	100	2
202203220704564	2022-04-16 05:06:06	1.79	0.61	1.8	11.85	41.82	1072.52	0.1	-15.3	80.7	-0.1	100	2
202203220706183	2022-04-16 05:12:34	1.83	1.05	1.8	15.75	38.49	1079.1	0.7	-19.3	82.5	0.06	100	1
202203220706097	2022-04-16 05:18:19	1.68	0.47	1.8	12.47	41.14	1068.56	-0.6	-14.9	80.1	-0.04	100	2
202203220706158	2022-04-16 05:19:49	1.84	0.83	1.8	12.2	41.97	1070.72	1	-16.3	79.6	0.04	100	1
202203220706133	2022-04-16 05:20:38	1.73	0.74	1.8	13.66	40.15	1065.48	-1.6	-15.1	77.6	0.03	100	2
202203220706135	2022-04-16 05:26:55	1.74	0.49	1.8	16.35	36.95	1071.81	0.9	-18.4	82.7	-0.1	100	1
202203220706194	2022-04-16 05:27:48	1.75	0.83	1.8	11.55	42.71	1073.52	0.5	-15.7	79.2	-0.12	100	2
202203220706217	2022-04-16 05:28:57	1.72	0.96	1.8	13.64	39.93	1065.38	1.1	-15.7	79.2	0.01	100	2
202203220706219	2022-04-16 05:33:25	1.69	0.78	1.8	15.59	38.09	1070.77	0.2	-15.4	76.2	-0.05	100	1
202203220706110	2022-04-16 05:35:08	0.75	1.01	1.8	12.96	40.63	1073.33	0.4	-16.4	80.2	0.05	100	1
202203220706207	2022-04-16 05:35:47	1.77	1.36	1.8	15.63	38.12	1071.26	-0.3	-15.4	76.2	-0.07	100	1
202203220706146	2022-04-16 05:36:54	1.54	0.82	1.8	13.74	39.72	1061.43	0.8	-16.7	80.8	0.12	101	2
202203220706169	2022-04-16 05:41:30	1.77	0.82	1.8	12.62	41.47	1071.63	-0.4	-15.5	76.1	-0.03	101	2
202203220706171	2022-04-16 05:41:55	1.79	1.13	1.8	14.26	39.34	1062.84	1.1	-15.1	79.4	-0.01	101	1
202203220706098	2022-04-16 05:42:22	1.54	0.6	1.8	11.77	42.16	1073.95	1.6	-18.5	80	0	101	2
202203220706159	2022-04-16 05:43:21	1.81	1.4	1.8	14.32	39.15	1079.11	1.4	-15.4	77.3	0.01	101	1
202203220706121	2022-04-16 05:43:47	1.62	0.99	1.8	15.54	38.39	1081.49	0.9	-18.5	80.4	-0.04	101	2
202203220706123	2022-04-16 06:00:48	1.7	0.98	1.8	16.44	36.14	1068.79	0	-18.3	82.8	0.03	101	1
202203220706233	2022-04-16 06:01:50	0.77	0.82	1.8	11.62	42.15	1061.2	0.8	-14.9	79.1	0.05	101	1
202203220706111	2022-04-16 06:03:04	1.86	0.63	1.8	17.6	36.66	1058.23	1.7	-16.9	77.2	0.03	101	1
202203220706218	2022-04-16 07:05:32	1.77	0.58	1.8	11.99	42.94	1050.06	-0.3	-15.7	74.4	-0.07	101	2
202203220706208	2022-04-16 07:08:03	1.69	0.78	1.8	14.39	39.1	1080.74	1.3	-16.8	78.2	-0.01	101	2
202203220706170	2022-04-16 07:09:32	1.8	1.04	1.8	13.21	41.29	1068.22	0.7	-19	80.3	-0.01	101	2
202203220706195	2022-04-16 07:16:59	1.81	0.9	1.8	13.82	39.1	1069.54	4	-18.5	82.2	0	101	1
202203220706185	2022-04-16 07:20:11	1.55	1.05	1.8	9.41	42.87	1070.44	1.7	-16.6	76.1	0.02	101	1
202203220706160	2022-04-16 07:26:00	1.72	0.88	1.8	18.15	36.5	1061.66	-0.5	-14.7	77.5	0.09	101	2
202203220706137	2022-04-16 07:30:28	1.58	0.9	1.8	13.76	40.2	1086.29	1.9	-16.8	79.2	-0.03	101	1
202203220706147	2022-04-16 07:31:57	1.7	0.48	1.8	17.39	36.67	1065.66	1.3	-15.8	80	0	101	1
202203220706112	2022-04-16 07:32:08	1.01	1.08	1.8	11.77	41.88	1077.85	0.1	-14.5	77.5	3.17	101	2
202203220706122	2022-04-16 07:34:36	1.63	0.82	1.8	15.54	38.62	1067.71	-0.2	-15.5	75.8	0.06	101	2
202203220706099	2022-04-16 07:35:23	1.19	0.71	1.8	19.22	34.96	1068.78	1.3	-17.1	79.1	-0.02	101	1
202203220706196	2022-04-16 07:37:23	1.94	0.87	1.8	12.38	40.8	1082.33	-0.1	-16.6	78.8	0	101	2
202203220706234	2022-04-16 07:38:34	0.68	0.79	1.8	11.16	42.38	1066.08	1.5	-16.3	76.3	0	101	1
202203220706148	2022-04-16 07:44:29	1.65	0.79	1.8	17.66	36.92	1075.41	0.8	-16	82.6	-0.03	101	2
202203220706209	2022-04-16 07:48:41	1.45	0.71	1.8	16.85	36.78	1082.57	1.7	-15.3	78.8	-0.01	101	1
202203220706186	2022-04-16 07:49:17	1.47	0.92	1.8	15.7	38.3	1062.51	1.4	-15.9	78.9	0	101	1
202203220706184	2022-04-16 07:50:46	1.86	1.16	1.8	11.5	42.44	1058.47	-0.2	-17.8	81.8	0.03	101	2
202203220706136	2022-04-16 07:51:36	1.83	1.09	1.8	16.32	38.32	1064.07	-0.1	-17	77.9	0	101	2
202203220706138	2022-04-16 07:56:06	1.17	0.64	1.8	12.41	43.2	1085.41	1.3	-15.5	81.8	-0.01	101	1
202203220706161	2022-04-16 08:02:37	1.43	1.19	1.8	14.98	38.65	1081.93	1.3	-15.4	78	0.03	101	1
202203220706222	2022-04-16 08:13:30	1.51	1.12	1.8	13.75	39.94	1061.06	0.8	-15.2	77.3	-0.03	101	1
202203220706197	2022-04-16 08:16:01	1.69	0.82	1.8	13.17	40.98	1075.9	1.1	-15	79	-0.07	101	1
202203220706113	2022-04-16 08:25:12	0.86	0.52	1.8	13.32	40.17	1076.83	-0.4	-16.6	80.4	0.01	101	2
202203220706220	2022-04-16 08:30:04	1.7	0.81	1.8	11.16	43.38	1052.78	0.3	-13.6	74.8	-0.02	101	2
202203220706172	2022-04-16 08:37:22	1.83	0.46	1.8	13.82	40.91	1067.99	0.7	-16.7	79.3	0.02	101	2
202203220706210	2022-04-16 08:47:56	1.29	1.04	1.8	13.66	41.52	1073.25	0.3	-21.1	83.9	-0.17	101	2
202203220706149	2022-04-16 08:56:23	1.58	1.43	1.8	15.6	36.89	1065.53	1.2	-15	77.7	0.03	101	1
202203220706126	2022-04-16 09:12:10	1.45	0.96	1.8	15.88	37.82	1061.99	1.2	-16.3	76.6	-0.05	101	1
202203220706101	2022-04-16 09:14:24	0.79	0.9	1.8	12.77	41.5	1064.73	2.3	-15.1	74.1	0.03	101	1
202203220706162	2022-04-16 09:15:56	1.48	0.63	1.8	12.05	41.8	1073.48	0.3	-15.8	81.2	-0.02	101	2
202203220706124	2022-04-16 09:24:32	1.81	0.85	1.8	15.46	39.03	1076.9	0	-18.3	80.3	-0.02	101	2
202203220706236	2022-04-16 09:27:40	1.02	1.27	1.8	11.7	42.59	1082.72	1.2	-14.7	78.4	-0.01	101	1
202203220706211	2022-04-16 09:28:27	1.34	0.9	1.8	12.08	41.55	1053.29	1.2	-15.1	74.9	0.22	101	1
202203220706221	2022-04-16 09:28:49	1.63	0.88	1.8	13.71	40.63	1059.99	-0.7	-15.5	78	-0.03	101	2
202203220706114	2022-04-16 09:32:18	1.57	0.67	1.8	10.57	42.14	1072.7	0.1	-17.9	82.3	-0.14	101	2
202203220706198	2022-04-16 09:32:33	1.59	1.21	1.8	13.94	39.97	1074.19	0.1	-16.6	81	-0.01	101	2
202203220706188	2022-04-16 09:34:36	1.62	0.88	1.8	14.61	38.41	1045.71	0.3	-17.4	79.5	0.01	101	1
202203220706163	2022-04-16 09:35:47	1.46	0.69	1.8	12.89	41.81	1073.39	0.2	-15.9	79.3	-0.02	101	2
202203220706102	2022-04-16 09:37:22	0.69	0.81	1.8	13.01	40.84	1051.54	-1.9	-17.1	80.7	-0.14	101	2
202203220706125	2022-04-16 09:53:38	1.53	0.78	1.8	17.23	37.74	1074	0.1	-15.2	76.5	0.02	101	1
202203220706140	2022-04-16 09:55:25	1.65	0.89	1.8	18.15	35.45	1071.03	1.6	-15.4	74.3	-0.05	101	1
202203220706115	2022-04-16 10:07:34	1.77	0.53	1.8	14.04	40.63	1078.29	0.5	-16.2	78.8	-0.03	101	2
202203220706212	2022-04-16 10:18:20	1.51	1.11	1.8	12.06	41.41	1073.85	0.4	-19.4	82.4	0.02	101	1
202203220706235	2022-04-16 10:23:51	1.51	1.06	1.8	16.01	38.77	1075.43	0	-16.6	80.3	-0.01	101	2
202203220706237	2022-04-16 10:34:52	1.37	0.96	1.8	15.41	37.78	1055.68	0.4	-16.6	79.4	-0.04	101	1
202203220706199	2022-04-16 10:34:57	1.4	0.64	1.8	16.93	37.66	1069.45	-0.5	-16.5	80.6	0.03	101	2
202203220706189	2022-04-16 10:38:44	1.65	0.44	1.8	16.09	38.34	1076.74	1.4	-14.8	80.9	-0.1	101	1
202203220706164	2022-04-16 10:43:46	1.6	1.41	1.8	14.6	39.69	1074.23	0.6	-16.1	78.6	0.3	101	1
202203220706187	2022-04-16 10:48:55	1.48	0.83	1.8	12.85	40.55	1079.82	-0.5	-15.3	77.9	0.06	101	2
202203220706141	2022-04-16 10:53:59	1.75	0.55	1.8	18.54	37.36	1082.19	1.3	-15.2	80.4	0	101	1
202203220706116	2022-04-16 10:56:25	1.66	0.78	1.8	12.22	41.91	1066.97	1.2	-15	78.2	-0.01	101	1
202203220706139	2022-04-16 11:00:30	1.44	0.79	1.8	13.09	41.27	1066.93	-0.3	-15.3	77.7	-0.01	101	2
202203220706151	2022-04-16 11:02:14	1.53	0.57	1.8	15.08	39.29	1060.24	0.4	-16.1	78.3	0	101	2
202203220706223	2022-04-16 11:03:24	1.64	0.48	1.8	15.16	38.16	1054.67	-0.5	-16.3	77.1	-0.02	101	2
202203220706225	2022-04-16 11:03:42	1.33	0.46	1.8	12.25	40.99	1071.51	1.6	-15.5	78.3	0.02	101	1
202203220706213	2022-04-16 11:08:32	1.58	0.75	1.8	15.14	37.94	1077.34	0.7	-15	78.5	-0.01	101	1
202203220706103	2022-04-16 11:09:03	0.82	0.71	1.8	12.49	41.29	1069.86	0.3	-17.3	79	-0.01	101	2
202203220706177	2022-04-16 11:15:19	1.46	1.14	1.8	15.18	38.75	1062.56	0.1	-16.5	78.6	0.02	101	1
202203220706165	2022-04-16 11:20:50	1.7	1.07	1.8	13.35	39.99	1060.21	0	-14.5	76.3	-0.02	101	1
202203220706200	2022-04-16 11:30:22	1.48	0.62	1.8	12.33	40.56	1076.33	0.3	-17.3	80.1	-0.06	101	2
202203220706175	2022-04-16 11:30:44	1.44	0.95	1.8	13.58	40.32	1069.99	0.5	-15.1	78.6	0	101	2
202203220706152	2022-04-16 11:37:27	1.68	0.91	1.8	14.3	39.03	1066.98	0.2	-14.7	76.4	0.03	102	2
202203220706127	2022-04-16 11:45:08	1.64	0.8	1.8	16.45	36.92	1080.07	-0.9	-17.1	82.3	-0.03	102	2
202203220706129	2022-04-16 12:16:37	1.72	0.77	1.8	12.74	40.65	1064.4	0.3	-15.3	75.4	-0.08	102	1
202203220706117	2022-04-16 12:25:24	1.77	0.9	1.8	17.39	35.83	1055.44	0.2	-14.2	75.5	-0.05	102	1
202203220706239	2022-04-16 12:31:01	1.57	0.18	1.8	12.71	40.48	1071.59	0.2	-16.9	81.6	-0.07	102	1
202203220706201	2022-04-16 12:38:43	1.64	1.06	1.8	13.2	40.52	1068.09	0.1	-16.5	81.6	-0.01	102	1
202203220706104	2022-04-16 12:38:57	0.8	0.71	1.8	12.06	41.9	1067.81	0.5	-17.2	81.2	0.01	102	2
202203220706224	2022-04-16 12:40:00	1.47	0.67	1.8	13.22	40.89	1067.28	0.7	-16.6	79.2	0	102	2
202203220706214	2022-04-16 12:42:12	1.53	0.82	1.8	15.31	38.95	1072.67	0.2	-16.3	80.9	-0.02	102	2
202203220706191	2022-04-16 12:42:34	1.48	0.66	1.8	19.48	33.8	1075.81	1.2	-16.8	79.9	-0.02	102	1
202203220706176	2022-04-17 01:14:51	1.44	1.28	1.8	15.06	39.02	1085.73	1.1	-15.8	77.1	-0.02	102	2
202203220706105	2022-04-17 01:16:38	1.61	0.89	1.8	14.26	39.93	1073.35	1.1	-15.9	79.4	0	102	1
202203220706128	2022-04-17 01:38:43	1.73	1.14	1.8	12.69	41.67	1071.73	0.4	-15.3	77.2	-0.02	102	2
202203220706166	2022-04-17 01:39:18	1.71	0.68	1.8	14.69	39.62	1071.71	0.2	-20	82.2	0.09	102	2
202203220706240	2022-04-17 01:43:18	1.28	0.72	1.8	13.86	39.59	1067.08	0.1	-14.4	76.9	-0.03	102	1
202203220706118	2022-04-17 01:47:52	1.78	0.64	1.8	13.48	40.47	1065.84	-1.5	-17.4	76.5	-0.02	102	2
202203220706215	2022-04-17 01:56:21	1.76	0.67	1.8	15.65	37.69	1072.75	2.8	-17.2	77.3	-0.03	102	1
202203220706238	2022-04-17 02:06:44	1.71	1.25	1.8	10.8	43.77	1066.99	0.4	-16	76.4	-0.02	102	2
202203220706190	2022-04-17 02:13:35	1.72	0.6	1.8	13.71	40.04	1069.88	0.2	-17.9	82.8	-0.05	102	2
202203220706167	2022-04-17 02:24:43	1.57	0.59	1.8	16.52	37.76	1078.59	2	-14.5	78.7	0	102	1
202203220706192	2022-04-17 02:41:32	1.53	0.54	1.8	17.99	36.3	1065.9	1.1	-17.2	82.2	0	102	1
202203220706202	2022-04-17 02:42:25	1.64	0.59	1.8	14.74	40.47	1059.4	0.9	-15.8	76.1	-0.05	102	2
202203220706144	2022-04-17 02:43:01	1.61	1.05	1.8	15.34	37.79	1073.28	0.3	-16.8	75.9	-0.02	102	1
202203220706154	2022-04-17 02:44:11	1.84	0.93	1.8	12.88	41.2	1069.47	0.6	-17.4	81.2	0	102	2
202203220706142	2022-04-17 02:52:57	1.8	0.62	1.8	12.84	42.06	1074.15	-0.6	-15.6	77.1	0.03	102	2
202203220706106	2022-04-17 02:56:12	1.38	0.96	1.8	17.01	36.92	1072.69	0.2	-15.5	80.4	0	102	2
202203220706226	2022-04-17 03:06:09	1.44	0.77	1.8	15.46	39.1	1061.06	-0.7	-18.9	84.2	0.02	102	2
202203220706228	2022-04-17 03:07:03	1.47	1.28	1.8	10.37	44.18	1068.14	0.4	-15.5	78.7	-0.05	102	1
202203220706180	2022-04-17 03:16:05	1.68	0.9	1.8	14.54	39.91	1064.27	-0.4	-17	80.6	-0.03	102	1
202203220706168	2022-04-17 03:24:38	1.71	1.13	1.8	9.33	43.68	1078.97	0.1	-15.7	77.3	0	102	1
202203220706203	2022-04-17 03:29:29	1.63	1.14	1.8	15.03	39.1	1063.27	-1	-15.7	79.2	-0.06	102	2
202203220706130	2022-04-17 03:35:12	1.81	0.79	1.8	16.37	37.38	1060.98	1.5	-16.3	77.5	-0.05	102	2
202203220706206	2022-04-17 03:40:45	1.85	0.91	1.8	12.88	40.62	1078.75	0.3	-14.4	76.8	0.03	102	1
202203220706155	2022-04-17 04:18:57	1.86	0.96	1.8	14.08	37.95	1074.21	0.3	-16.5	77.4	0.02	102	2
202203220706120	2022-04-17 04:21:38	1.65	0.97	1.8	13.73	38.97	1067.31	0.2	-19.4	83	0.01	102	1
202203220706131	2022-04-17 04:27:10	1.66	0.65	1.8	19.02	34.84	1070.56	-0.8	-16.6	81.3	-0.04	102	2
