datetime	serial	ng_mode	x	y	OKNG
2024-10-01 10:25:40	wafer_0006	Near-full	15	10	NG
2024-10-01 10:25:50	wafer_0006	Near-full	15	11	NG
2024-10-01 10:26:00	wafer_0006	Near-full	15	12	NG
2024-10-01 10:26:10	wafer_0006	Near-full	15	13	NG
2024-10-01 10:26:20	wafer_0006	Near-full	15	14	NG
2024-10-01 10:26:30	wafer_0006	Near-full	15	15	NG
2024-10-01 10:26:40	wafer_0006	Near-full	15	16	NG
2024-10-01 10:26:50	wafer_0006	Near-full	15	17	NG
2024-10-01 10:27:00	wafer_0006	Near-full	15	18	NG
2024-10-01 10:27:10	wafer_0006	Near-full	15	19	NG
2024-10-01 10:27:20	wafer_0006	Near-full	15	20	NG
2024-10-01 10:27:30	wafer_0006	Near-full	15	21	OK
2024-10-01 10:27:40	wafer_0006	Near-full	15	22	NG
2024-10-01 10:27:50	wafer_0006	Near-full	15	23	NG
2024-10-01 10:28:00	wafer_0006	Near-full	15	24	NG
2024-10-01 10:28:10	wafer_0006	Near-full	15	25	NG
2024-10-01 10:28:20	wafer_0006	Near-full	15	26	NG
2024-10-01 10:28:30	wafer_0006	Near-full	16	1	NG
2024-10-01 10:28:40	wafer_0006	Near-full	16	2	NG
2024-10-01 10:28:50	wafer_0006	Near-full	16	3	NG
2024-10-01 10:29:00	wafer_0006	Near-full	16	4	NG
2024-10-01 10:29:10	wafer_0006	Near-full	16	5	NG
2024-10-01 10:29:20	wafer_0006	Near-full	16	6	NG
2024-10-01 10:29:30	wafer_0006	Near-full	16	7	NG
2024-10-01 10:29:40	wafer_0006	Near-full	16	8	NG
2024-10-01 10:29:50	wafer_0006	Near-full	16	9	NG
2024-10-01 10:30:00	wafer_0006	Near-full	16	10	NG
2024-10-01 10:30:10	wafer_0006	Near-full	16	11	NG
2024-10-01 10:30:20	wafer_0006	Near-full	16	12	NG
2024-10-01 10:30:30	wafer_0006	Near-full	16	13	NG
2024-10-01 10:30:40	wafer_0006	Near-full	16	14	NG
2024-10-01 10:30:50	wafer_0006	Near-full	16	15	NG
2024-10-01 10:31:00	wafer_0006	Near-full	16	16	NG
2024-10-01 10:31:10	wafer_0006	Near-full	16	17	OK
2024-10-01 10:31:20	wafer_0006	Near-full	16	18	NG
2024-10-01 10:31:30	wafer_0006	Near-full	16	19	NG
2024-10-01 10:31:40	wafer_0006	Near-full	16	20	NG
2024-10-01 10:31:50	wafer_0006	Near-full	16	21	NG
2024-10-01 10:32:00	wafer_0006	Near-full	16	22	NG
2024-10-01 10:32:10	wafer_0006	Near-full	16	23	NG
2024-10-01 10:32:20	wafer_0006	Near-full	16	24	NG
2024-10-01 10:32:30	wafer_0006	Near-full	16	25	NG
2024-10-01 10:32:40	wafer_0006	Near-full	16	26	NG
2024-10-01 10:32:50	wafer_0006	Near-full	17	1	NG
2024-10-01 10:33:00	wafer_0006	Near-full	17	2	NG
2024-10-01 10:33:10	wafer_0006	Near-full	17	3	NG
2024-10-01 10:33:20	wafer_0006	Near-full	17	4	NG
2024-10-01 10:33:30	wafer_0006	Near-full	17	5	NG
2024-10-01 10:33:40	wafer_0006	Near-full	17	6	NG
2024-10-01 10:33:50	wafer_0006	Near-full	17	7	NG
2024-10-01 10:34:00	wafer_0006	Near-full	17	8	NG
2024-10-01 10:34:10	wafer_0006	Near-full	17	9	NG
2024-10-01 10:34:20	wafer_0006	Near-full	17	10	NG
2024-10-01 10:34:30	wafer_0006	Near-full	17	11	NG
2024-10-01 10:34:40	wafer_0006	Near-full	17	12	NG
2024-10-01 10:34:50	wafer_0006	Near-full	17	13	NG
2024-10-01 10:35:00	wafer_0006	Near-full	17	14	NG
2024-10-01 10:35:10	wafer_0006	Near-full	17	15	NG
2024-10-01 10:35:20	wafer_0006	Near-full	17	16	NG
2024-10-01 10:35:30	wafer_0006	Near-full	17	17	NG
2024-10-01 10:35:40	wafer_0006	Near-full	17	18	NG
2024-10-01 10:35:50	wafer_0006	Near-full	17	19	NG
2024-10-01 10:36:00	wafer_0006	Near-full	17	20	NG
2024-10-01 10:36:10	wafer_0006	Near-full	17	21	NG
2024-10-01 10:36:20	wafer_0006	Near-full	17	22	OK
2024-10-01 10:36:30	wafer_0006	Near-full	17	23	NG
2024-10-01 10:36:40	wafer_0006	Near-full	17	24	NG
2024-10-01 10:36:50	wafer_0006	Near-full	17	25	NG
2024-10-01 10:37:00	wafer_0006	Near-full	17	26	NG
2024-10-01 10:37:10	wafer_0006	Near-full	18	1	""
2024-10-01 10:37:20	wafer_0006	Near-full	18	2	NG
2024-10-01 10:37:30	wafer_0006	Near-full	18	3	OK
2024-10-01 10:37:40	wafer_0006	Near-full	18	4	NG
2024-10-01 10:37:50	wafer_0006	Near-full	18	5	NG
2024-10-01 10:38:00	wafer_0006	Near-full	18	6	NG
2024-10-01 10:38:10	wafer_0006	Near-full	18	7	NG
2024-10-01 10:38:20	wafer_0006	Near-full	18	8	NG
2024-10-01 10:38:30	wafer_0006	Near-full	18	9	NG
2024-10-01 10:38:40	wafer_0006	Near-full	18	10	NG
2024-10-01 10:38:50	wafer_0006	Near-full	18	11	NG
2024-10-01 10:39:00	wafer_0006	Near-full	18	12	NG
2024-10-01 10:39:10	wafer_0006	Near-full	18	13	NG
2024-10-01 10:39:20	wafer_0006	Near-full	18	14	NG
2024-10-01 10:39:30	wafer_0006	Near-full	18	15	OK
2024-10-01 10:39:40	wafer_0006	Near-full	18	16	NG
2024-10-01 10:39:50	wafer_0006	Near-full	18	17	NG
2024-10-01 10:40:00	wafer_0006	Near-full	18	18	NG
2024-10-01 10:40:10	wafer_0006	Near-full	18	19	NG
2024-10-01 10:40:20	wafer_0006	Near-full	18	20	NG
2024-10-01 10:40:30	wafer_0006	Near-full	18	21	NG
2024-10-01 10:40:40	wafer_0006	Near-full	18	22	NG
2024-10-01 10:40:50	wafer_0006	Near-full	18	23	NG
2024-10-01 10:41:00	wafer_0006	Near-full	18	24	NG
2024-10-01 10:41:10	wafer_0006	Near-full	18	25	NG
2024-10-01 10:41:20	wafer_0006	Near-full	18	26	""
2024-10-01 10:41:30	wafer_0006	Near-full	19	1	""
2024-10-01 10:41:40	wafer_0006	Near-full	19	2	NG
2024-10-01 10:41:50	wafer_0006	Near-full	19	3	NG
2024-10-01 10:42:00	wafer_0006	Near-full	19	4	NG
2024-10-01 10:42:10	wafer_0006	Near-full	19	5	NG
2024-10-01 10:42:20	wafer_0006	Near-full	19	6	NG
2024-10-01 10:42:30	wafer_0006	Near-full	19	7	NG
2024-10-01 10:42:40	wafer_0006	Near-full	19	8	NG
2024-10-01 10:42:50	wafer_0006	Near-full	19	9	OK
2024-10-01 10:43:00	wafer_0006	Near-full	19	10	OK
2024-10-01 10:43:10	wafer_0006	Near-full	19	11	NG
2024-10-01 10:43:20	wafer_0006	Near-full	19	12	NG
2024-10-01 10:43:30	wafer_0006	Near-full	19	13	NG
2024-10-01 10:43:40	wafer_0006	Near-full	19	14	NG
2024-10-01 10:43:50	wafer_0006	Near-full	19	15	NG
2024-10-01 10:44:00	wafer_0006	Near-full	19	16	NG
2024-10-01 10:44:10	wafer_0006	Near-full	19	17	NG
2024-10-01 10:44:20	wafer_0006	Near-full	19	18	NG
2024-10-01 10:44:30	wafer_0006	Near-full	19	19	NG
2024-10-01 10:44:40	wafer_0006	Near-full	19	20	NG
2024-10-01 10:44:50	wafer_0006	Near-full	19	21	NG
2024-10-01 10:45:00	wafer_0006	Near-full	19	22	NG
2024-10-01 10:45:10	wafer_0006	Near-full	19	23	NG
2024-10-01 10:45:20	wafer_0006	Near-full	19	24	NG
2024-10-01 10:45:30	wafer_0006	Near-full	19	25	NG
2024-10-01 10:45:40	wafer_0006	Near-full	19	26	""
2024-10-01 10:45:50	wafer_0006	Near-full	20	1	""
2024-10-01 10:46:00	wafer_0006	Near-full	20	2	""
2024-10-01 10:46:10	wafer_0006	Near-full	20	3	NG
2024-10-01 10:46:20	wafer_0006	Near-full	20	4	NG
2024-10-01 10:46:30	wafer_0006	Near-full	20	5	NG
2024-10-01 10:46:40	wafer_0006	Near-full	20	6	OK
2024-10-01 10:46:50	wafer_0006	Near-full	20	7	NG
2024-10-01 10:47:00	wafer_0006	Near-full	20	8	NG
2024-10-01 10:47:10	wafer_0006	Near-full	20	9	NG
2024-10-01 10:47:20	wafer_0006	Near-full	20	10	NG
2024-10-01 10:47:30	wafer_0006	Near-full	20	11	NG
2024-10-01 10:47:40	wafer_0006	Near-full	20	12	NG
2024-10-01 10:47:50	wafer_0006	Near-full	20	13	NG
2024-10-01 10:48:00	wafer_0006	Near-full	20	14	NG
2024-10-01 10:48:10	wafer_0006	Near-full	20	15	NG
2024-10-01 10:48:20	wafer_0006	Near-full	20	16	NG
2024-10-01 10:48:30	wafer_0006	Near-full	20	17	OK
2024-10-01 10:48:40	wafer_0006	Near-full	20	18	NG
2024-10-01 10:48:50	wafer_0006	Near-full	20	19	NG
2024-10-01 10:49:00	wafer_0006	Near-full	20	20	NG
2024-10-01 10:49:10	wafer_0006	Near-full	20	21	NG
2024-10-01 10:49:20	wafer_0006	Near-full	20	22	NG
2024-10-01 10:49:30	wafer_0006	Near-full	20	23	NG
2024-10-01 10:49:40	wafer_0006	Near-full	20	24	NG
2024-10-01 10:49:50	wafer_0006	Near-full	20	25	""
2024-10-01 10:50:00	wafer_0006	Near-full	20	26	""
2024-10-01 10:50:10	wafer_0006	Near-full	21	1	""
2024-10-01 10:50:20	wafer_0006	Near-full	21	2	""
2024-10-01 10:50:30	wafer_0006	Near-full	21	3	NG
2024-10-01 10:50:40	wafer_0006	Near-full	21	4	NG
2024-10-01 10:50:50	wafer_0006	Near-full	21	5	NG
2024-10-01 10:51:00	wafer_0006	Near-full	21	6	NG
2024-10-01 10:51:10	wafer_0006	Near-full	21	7	NG
2024-10-01 10:51:20	wafer_0006	Near-full	21	8	NG
2024-10-01 10:51:30	wafer_0006	Near-full	21	9	OK
2024-10-01 10:51:40	wafer_0006	Near-full	21	10	NG
2024-10-01 10:51:50	wafer_0006	Near-full	21	11	NG
2024-10-01 10:52:00	wafer_0006	Near-full	21	12	NG
2024-10-01 10:52:10	wafer_0006	Near-full	21	13	NG
2024-10-01 10:52:20	wafer_0006	Near-full	21	14	NG
2024-10-01 10:52:30	wafer_0006	Near-full	21	15	NG
2024-10-01 10:52:40	wafer_0006	Near-full	21	16	NG
2024-10-01 10:52:50	wafer_0006	Near-full	21	17	NG
2024-10-01 10:53:00	wafer_0006	Near-full	21	18	NG
2024-10-01 10:53:10	wafer_0006	Near-full	21	19	NG
2024-10-01 10:53:20	wafer_0006	Near-full	21	20	NG
2024-10-01 10:53:30	wafer_0006	Near-full	21	21	NG
2024-10-01 10:53:40	wafer_0006	Near-full	21	22	NG
2024-10-01 10:53:50	wafer_0006	Near-full	21	23	NG
2024-10-01 10:54:00	wafer_0006	Near-full	21	24	NG
2024-10-01 10:54:10	wafer_0006	Near-full	21	25	""
2024-10-01 10:54:20	wafer_0006	Near-full	21	26	""
2024-10-01 10:54:30	wafer_0006	Near-full	22	1	""
2024-10-01 10:54:40	wafer_0006	Near-full	22	2	""
2024-10-01 10:54:50	wafer_0006	Near-full	22	3	""
2024-10-01 10:55:00	wafer_0006	Near-full	22	4	NG
2024-10-01 10:55:10	wafer_0006	Near-full	22	5	NG
2024-10-01 10:55:20	wafer_0006	Near-full	22	6	NG
2024-10-01 10:55:30	wafer_0006	Near-full	22	7	NG
2024-10-01 10:55:40	wafer_0006	Near-full	22	8	NG
2024-10-01 10:55:50	wafer_0006	Near-full	22	9	NG
2024-10-01 10:56:00	wafer_0006	Near-full	22	10	NG
2024-10-01 10:56:10	wafer_0006	Near-full	22	11	OK
2024-10-01 10:56:20	wafer_0006	Near-full	22	12	NG
2024-10-01 10:56:30	wafer_0006	Near-full	22	13	NG
2024-10-01 10:56:40	wafer_0006	Near-full	22	14	NG
2024-10-01 10:56:50	wafer_0006	Near-full	22	15	NG
2024-10-01 10:57:00	wafer_0006	Near-full	22	16	NG
2024-10-01 10:57:10	wafer_0006	Near-full	22	17	NG
2024-10-01 10:57:20	wafer_0006	Near-full	22	18	NG
2024-10-01 10:57:30	wafer_0006	Near-full	22	19	NG
2024-10-01 10:57:40	wafer_0006	Near-full	22	20	NG
2024-10-01 10:57:50	wafer_0006	Near-full	22	21	OK
2024-10-01 10:58:00	wafer_0006	Near-full	22	22	OK
2024-10-01 10:58:10	wafer_0006	Near-full	22	23	OK
2024-10-01 10:58:20	wafer_0006	Near-full	22	24	""
2024-10-01 10:58:30	wafer_0006	Near-full	22	25	""
2024-10-01 10:58:40	wafer_0006	Near-full	22	26	""
2024-10-01 10:58:50	wafer_0006	Near-full	23	1	""
2024-10-01 10:59:00	wafer_0006	Near-full	23	2	""
2024-10-01 10:59:10	wafer_0006	Near-full	23	3	""
2024-10-01 10:59:20	wafer_0006	Near-full	23	4	""
2024-10-01 10:59:30	wafer_0006	Near-full	23	5	NG
2024-10-01 10:59:40	wafer_0006	Near-full	23	6	NG
2024-10-01 10:59:50	wafer_0006	Near-full	23	7	OK
2024-10-01 11:00:00	wafer_0006	Near-full	23	8	NG
2024-10-01 11:00:10	wafer_0006	Near-full	23	9	NG
2024-10-01 11:00:20	wafer_0006	Near-full	23	10	NG
2024-10-01 11:00:30	wafer_0006	Near-full	23	11	NG
2024-10-01 11:00:40	wafer_0006	Near-full	23	12	NG
2024-10-01 11:00:50	wafer_0006	Near-full	23	13	NG
2024-10-01 11:01:00	wafer_0006	Near-full	23	14	NG
2024-10-01 11:01:10	wafer_0006	Near-full	23	15	NG
2024-10-01 11:01:20	wafer_0006	Near-full	23	16	NG
2024-10-01 11:01:30	wafer_0006	Near-full	23	17	NG
2024-10-01 11:01:40	wafer_0006	Near-full	23	18	NG
2024-10-01 11:01:50	wafer_0006	Near-full	23	19	NG
2024-10-01 11:02:00	wafer_0006	Near-full	23	20	NG
2024-10-01 11:02:10	wafer_0006	Near-full	23	21	NG
2024-10-01 11:02:20	wafer_0006	Near-full	23	22	NG
2024-10-01 11:02:30	wafer_0006	Near-full	23	23	""
2024-10-01 11:02:40	wafer_0006	Near-full	23	24	""
2024-10-01 11:02:50	wafer_0006	Near-full	23	25	""
2024-10-01 11:03:00	wafer_0006	Near-full	23	26	""
2024-10-01 11:03:10	wafer_0006	Near-full	24	1	""
2024-10-01 11:03:20	wafer_0006	Near-full	24	2	""
2024-10-01 11:03:30	wafer_0006	Near-full	24	3	""
2024-10-01 11:03:40	wafer_0006	Near-full	24	4	""
2024-10-01 11:03:50	wafer_0006	Near-full	24	5	""
2024-10-01 11:04:00	wafer_0006	Near-full	24	6	NG
2024-10-01 11:04:10	wafer_0006	Near-full	24	7	NG
2024-10-01 11:04:20	wafer_0006	Near-full	24	8	NG
2024-10-01 11:04:30	wafer_0006	Near-full	24	9	OK
2024-10-01 11:04:40	wafer_0006	Near-full	24	10	OK
2024-10-01 11:04:50	wafer_0006	Near-full	24	11	NG
2024-10-01 11:05:00	wafer_0006	Near-full	24	12	NG
2024-10-01 11:05:10	wafer_0006	Near-full	24	13	NG
2024-10-01 11:05:20	wafer_0006	Near-full	24	14	NG
2024-10-01 11:05:30	wafer_0006	Near-full	24	15	NG
2024-10-01 11:05:40	wafer_0006	Near-full	24	16	NG
2024-10-01 11:05:50	wafer_0006	Near-full	24	17	NG
2024-10-01 11:06:00	wafer_0006	Near-full	24	18	NG
2024-10-01 11:06:10	wafer_0006	Near-full	24	19	NG
2024-10-01 11:06:20	wafer_0006	Near-full	24	20	NG
2024-10-01 11:06:30	wafer_0006	Near-full	24	21	""
2024-10-01 11:06:40	wafer_0006	Near-full	24	22	""
2024-10-01 11:06:50	wafer_0006	Near-full	24	23	""
2024-10-01 11:07:00	wafer_0006	Near-full	24	24	""
2024-10-01 11:07:10	wafer_0006	Near-full	24	25	""
2024-10-01 11:07:20	wafer_0006	Near-full	24	26	""
2024-10-01 11:07:30	wafer_0006	Near-full	25	1	""
2024-10-01 11:07:40	wafer_0006	Near-full	25	2	""
2024-10-01 11:07:50	wafer_0006	Near-full	25	3	""
2024-10-01 11:08:00	wafer_0006	Near-full	25	4	""
2024-10-01 11:08:10	wafer_0006	Near-full	25	5	""
2024-10-01 11:08:20	wafer_0006	Near-full	25	6	""
2024-10-01 11:08:30	wafer_0006	Near-full	25	7	""
2024-10-01 11:08:40	wafer_0006	Near-full	25	8	NG
2024-10-01 11:08:50	wafer_0006	Near-full	25	9	NG
2024-10-01 11:09:00	wafer_0006	Near-full	25	10	NG
2024-10-01 11:09:10	wafer_0006	Near-full	25	11	NG
2024-10-01 11:09:20	wafer_0006	Near-full	25	12	NG
2024-10-01 11:09:30	wafer_0006	Near-full	25	13	NG
2024-10-01 11:09:40	wafer_0006	Near-full	25	14	NG
2024-10-01 11:09:50	wafer_0006	Near-full	25	15	NG
2024-10-01 11:10:00	wafer_0006	Near-full	25	16	NG
2024-10-01 11:10:10	wafer_0006	Near-full	25	17	NG
2024-10-01 11:10:20	wafer_0006	Near-full	25	18	NG
2024-10-01 11:10:30	wafer_0006	Near-full	25	19	NG
2024-10-01 11:10:40	wafer_0006	Near-full	25	20	""
2024-10-01 11:10:50	wafer_0006	Near-full	25	21	""
2024-10-01 11:11:00	wafer_0006	Near-full	25	22	""
2024-10-01 11:11:10	wafer_0006	Near-full	25	23	""
2024-10-01 11:11:20	wafer_0006	Near-full	25	24	""
2024-10-01 11:11:30	wafer_0006	Near-full	25	25	""
2024-10-01 11:11:40	wafer_0006	Near-full	25	26	""
2024-10-01 11:11:50	wafer_0006	Near-full	26	1	""
2024-10-01 11:12:00	wafer_0006	Near-full	26	2	""
2024-10-01 11:12:10	wafer_0006	Near-full	26	3	""
2024-10-01 11:12:20	wafer_0006	Near-full	26	4	""
2024-10-01 11:12:30	wafer_0006	Near-full	26	5	""
2024-10-01 11:12:40	wafer_0006	Near-full	26	6	""
2024-10-01 11:12:50	wafer_0006	Near-full	26	7	""
2024-10-01 11:13:00	wafer_0006	Near-full	26	8	""
2024-10-01 11:13:10	wafer_0006	Near-full	26	9	""
2024-10-01 11:13:20	wafer_0006	Near-full	26	10	""
2024-10-01 11:13:30	wafer_0006	Near-full	26	11	OK
2024-10-01 11:13:40	wafer_0006	Near-full	26	12	OK
2024-10-01 11:13:50	wafer_0006	Near-full	26	13	NG
2024-10-01 11:14:00	wafer_0006	Near-full	26	14	NG
2024-10-01 11:14:10	wafer_0006	Near-full	26	15	NG
2024-10-01 11:14:20	wafer_0006	Near-full	26	16	OK
2024-10-01 11:14:30	wafer_0006	Near-full	26	17	""
2024-10-01 11:14:40	wafer_0006	Near-full	26	18	""
2024-10-01 11:14:50	wafer_0006	Near-full	26	19	""
2024-10-01 11:15:00	wafer_0006	Near-full	26	20	""
2024-10-01 11:15:10	wafer_0006	Near-full	26	21	""
2024-10-01 11:15:20	wafer_0006	Near-full	26	22	""
2024-10-01 11:15:30	wafer_0006	Near-full	26	23	""
2024-10-01 11:15:40	wafer_0006	Near-full	26	24	""
2024-10-01 11:15:50	wafer_0006	Near-full	26	25	""
2024-10-01 11:16:00	wafer_0006	Near-full	26	26	""
2024-10-01 11:16:10	wafer_0007	Scratch	1	1	""
2024-10-01 11:16:20	wafer_0007	Scratch	1	2	""
2024-10-01 11:16:30	wafer_0007	Scratch	1	3	""
2024-10-01 11:16:40	wafer_0007	Scratch	1	4	""
2024-10-01 11:16:50	wafer_0007	Scratch	1	5	""
2024-10-01 11:17:00	wafer_0007	Scratch	1	6	""
2024-10-01 11:17:10	wafer_0007	Scratch	1	7	""
2024-10-01 11:17:20	wafer_0007	Scratch	1	8	""
2024-10-01 11:17:30	wafer_0007	Scratch	1	9	""
2024-10-01 11:17:40	wafer_0007	Scratch	1	10	""
2024-10-01 11:17:50	wafer_0007	Scratch	1	11	NG
2024-10-01 11:18:00	wafer_0007	Scratch	1	12	NG
2024-10-01 11:18:10	wafer_0007	Scratch	1	13	NG
2024-10-01 11:18:20	wafer_0007	Scratch	1	14	NG
2024-10-01 11:18:30	wafer_0007	Scratch	1	15	OK
2024-10-01 11:18:40	wafer_0007	Scratch	1	16	NG
2024-10-01 11:18:50	wafer_0007	Scratch	1	17	""
2024-10-01 11:19:00	wafer_0007	Scratch	1	18	""
2024-10-01 11:19:10	wafer_0007	Scratch	1	19	""
2024-10-01 11:19:20	wafer_0007	Scratch	1	20	""
2024-10-01 11:19:30	wafer_0007	Scratch	1	21	""
2024-10-01 11:19:40	wafer_0007	Scratch	1	22	""
2024-10-01 11:19:50	wafer_0007	Scratch	1	23	""
2024-10-01 11:20:00	wafer_0007	Scratch	1	24	""
2024-10-01 11:20:10	wafer_0007	Scratch	1	25	""
2024-10-01 11:20:20	wafer_0007	Scratch	1	26	""
2024-10-01 11:20:30	wafer_0007	Scratch	2	1	""
2024-10-01 11:20:40	wafer_0007	Scratch	2	2	""
2024-10-01 11:20:50	wafer_0007	Scratch	2	3	""
2024-10-01 11:21:00	wafer_0007	Scratch	2	4	""
2024-10-01 11:21:10	wafer_0007	Scratch	2	5	""
2024-10-01 11:21:20	wafer_0007	Scratch	2	6	""
2024-10-01 11:21:30	wafer_0007	Scratch	2	7	""
2024-10-01 11:21:40	wafer_0007	Scratch	2	8	NG
2024-10-01 11:21:50	wafer_0007	Scratch	2	9	OK
2024-10-01 11:22:00	wafer_0007	Scratch	2	10	OK
2024-10-01 11:22:10	wafer_0007	Scratch	2	11	OK
2024-10-01 11:22:20	wafer_0007	Scratch	2	12	OK
2024-10-01 11:22:30	wafer_0007	Scratch	2	13	NG
2024-10-01 11:22:40	wafer_0007	Scratch	2	14	NG
2024-10-01 11:22:50	wafer_0007	Scratch	2	15	NG
2024-10-01 11:23:00	wafer_0007	Scratch	2	16	OK
2024-10-01 11:23:10	wafer_0007	Scratch	2	17	OK
2024-10-01 11:23:20	wafer_0007	Scratch	2	18	OK
2024-10-01 11:23:30	wafer_0007	Scratch	2	19	OK
2024-10-01 11:23:40	wafer_0007	Scratch	2	20	""
2024-10-01 11:23:50	wafer_0007	Scratch	2	21	""
2024-10-01 11:24:00	wafer_0007	Scratch	2	22	""
2024-10-01 11:24:10	wafer_0007	Scratch	2	23	""
2024-10-01 11:24:20	wafer_0007	Scratch	2	24	""
2024-10-01 11:24:30	wafer_0007	Scratch	2	25	""
2024-10-01 11:24:40	wafer_0007	Scratch	2	26	""
2024-10-01 11:24:50	wafer_0007	Scratch	3	1	""
2024-10-01 11:25:00	wafer_0007	Scratch	3	2	""
2024-10-01 11:25:10	wafer_0007	Scratch	3	3	""
2024-10-01 11:25:20	wafer_0007	Scratch	3	4	""
2024-10-01 11:25:30	wafer_0007	Scratch	3	5	""
2024-10-01 11:25:40	wafer_0007	Scratch	3	6	""
2024-10-01 11:25:50	wafer_0007	Scratch	3	7	NG
2024-10-01 11:26:00	wafer_0007	Scratch	3	8	OK
2024-10-01 11:26:10	wafer_0007	Scratch	3	9	OK
2024-10-01 11:26:20	wafer_0007	Scratch	3	10	OK
2024-10-01 11:26:30	wafer_0007	Scratch	3	11	OK
2024-10-01 11:26:40	wafer_0007	Scratch	3	12	OK
2024-10-01 11:26:50	wafer_0007	Scratch	3	13	NG
2024-10-01 11:27:00	wafer_0007	Scratch	3	14	NG
2024-10-01 11:27:10	wafer_0007	Scratch	3	15	OK
2024-10-01 11:27:20	wafer_0007	Scratch	3	16	OK
2024-10-01 11:27:30	wafer_0007	Scratch	3	17	OK
2024-10-01 11:27:40	wafer_0007	Scratch	3	18	OK
2024-10-01 11:27:50	wafer_0007	Scratch	3	19	OK
2024-10-01 11:28:00	wafer_0007	Scratch	3	20	OK
2024-10-01 11:28:10	wafer_0007	Scratch	3	21	""
2024-10-01 11:28:20	wafer_0007	Scratch	3	22	""
2024-10-01 11:28:30	wafer_0007	Scratch	3	23	""
2024-10-01 11:28:40	wafer_0007	Scratch	3	24	""
2024-10-01 11:28:50	wafer_0007	Scratch	3	25	""
2024-10-01 11:29:00	wafer_0007	Scratch	3	26	""
2024-10-01 11:29:10	wafer_0007	Scratch	4	1	""
2024-10-01 11:29:20	wafer_0007	Scratch	4	2	""
2024-10-01 11:29:30	wafer_0007	Scratch	4	3	""
2024-10-01 11:29:40	wafer_0007	Scratch	4	4	""
2024-10-01 11:29:50	wafer_0007	Scratch	4	5	OK
2024-10-01 11:30:00	wafer_0007	Scratch	4	6	NG
2024-10-01 11:30:10	wafer_0007	Scratch	4	7	OK
2024-10-01 11:30:20	wafer_0007	Scratch	4	8	OK
2024-10-01 11:30:30	wafer_0007	Scratch	4	9	OK
2024-10-01 11:30:40	wafer_0007	Scratch	4	10	OK
2024-10-01 11:30:50	wafer_0007	Scratch	4	11	OK
2024-10-01 11:31:00	wafer_0007	Scratch	4	12	OK
2024-10-01 11:31:10	wafer_0007	Scratch	4	13	OK
2024-10-01 11:31:20	wafer_0007	Scratch	4	14	NG
2024-10-01 11:31:30	wafer_0007	Scratch	4	15	OK
2024-10-01 11:31:40	wafer_0007	Scratch	4	16	OK
2024-10-01 11:31:50	wafer_0007	Scratch	4	17	OK
2024-10-01 11:32:00	wafer_0007	Scratch	4	18	OK
2024-10-01 11:32:10	wafer_0007	Scratch	4	19	OK
2024-10-01 11:32:20	wafer_0007	Scratch	4	20	OK
2024-10-01 11:32:30	wafer_0007	Scratch	4	21	OK
2024-10-01 11:32:40	wafer_0007	Scratch	4	22	NG
2024-10-01 11:32:50	wafer_0007	Scratch	4	23	""
2024-10-01 11:33:00	wafer_0007	Scratch	4	24	""
2024-10-01 11:33:10	wafer_0007	Scratch	4	25	""
2024-10-01 11:33:20	wafer_0007	Scratch	4	26	""
2024-10-01 11:33:30	wafer_0007	Scratch	5	1	""
2024-10-01 11:33:40	wafer_0007	Scratch	5	2	""
2024-10-01 11:33:50	wafer_0007	Scratch	5	3	""
2024-10-01 11:34:00	wafer_0007	Scratch	5	4	OK
2024-10-01 11:34:10	wafer_0007	Scratch	5	5	OK
2024-10-01 11:34:20	wafer_0007	Scratch	5	6	OK
2024-10-01 11:34:30	wafer_0007	Scratch	5	7	OK
2024-10-01 11:34:40	wafer_0007	Scratch	5	8	OK
2024-10-01 11:34:50	wafer_0007	Scratch	5	9	OK
2024-10-01 11:35:00	wafer_0007	Scratch	5	10	OK
2024-10-01 11:35:10	wafer_0007	Scratch	5	11	NG
2024-10-01 11:35:20	wafer_0007	Scratch	5	12	OK
2024-10-01 11:35:30	wafer_0007	Scratch	5	13	OK
2024-10-01 11:35:40	wafer_0007	Scratch	5	14	NG
2024-10-01 11:35:50	wafer_0007	Scratch	5	15	OK
2024-10-01 11:36:00	wafer_0007	Scratch	5	16	OK
2024-10-01 11:36:10	wafer_0007	Scratch	5	17	OK
2024-10-01 11:36:20	wafer_0007	Scratch	5	18	OK
2024-10-01 11:36:30	wafer_0007	Scratch	5	19	OK
2024-10-01 11:36:40	wafer_0007	Scratch	5	20	OK
2024-10-01 11:36:50	wafer_0007	Scratch	5	21	OK
2024-10-01 11:37:00	wafer_0007	Scratch	5	22	OK
2024-10-01 11:37:10	wafer_0007	Scratch	5	23	NG
2024-10-01 11:37:20	wafer_0007	Scratch	5	24	""
2024-10-01 11:37:30	wafer_0007	Scratch	5	25	""
2024-10-01 11:37:40	wafer_0007	Scratch	5	26	""
2024-10-01 11:37:50	wafer_0007	Scratch	6	1	""
2024-10-01 11:38:00	wafer_0007	Scratch	6	2	""
2024-10-01 11:38:10	wafer_0007	Scratch	6	3	OK
2024-10-01 11:38:20	wafer_0007	Scratch	6	4	OK
2024-10-01 11:38:30	wafer_0007	Scratch	6	5	OK
2024-10-01 11:38:40	wafer_0007	Scratch	6	6	OK
2024-10-01 11:38:50	wafer_0007	Scratch	6	7	OK
